ts_code,freq,quantile,pct_gain_1p,pct_gain_2p,pct_gain_3p,pct_gain_5p,pct_loss_1p,pct_loss_2p,pct_loss_3p,pct_loss_5p,top_or_bottom,period
300604.SZ,D,0.75,25.07,37.48,52.04,66.7,-1.43,-3.11,-5.2,-6.27,B,34
300604.SZ,D,0.9,36.19,58.23,73.25,90.02,0,0,0,-0.54,B,34
300604.SZ,D,0.1,0,0,0,1.586,-24.438,-31.908,-35.338,-40.08,T,34
300604.SZ,D,0.25,1.305,4.425,6.475,14.55,-16.515,-25.675,-28.12,-31.075,T,34
300604.SZ,D,0.5,9.07,15.57,20.82,34.15,-10.51,-14.86,-17.78,-20.62,T,34
300604.SZ,D,0.75,20.365,33.185,46.005,58.87,-4.655,-5.91,-8.04,-10.165,T,34
300604.SZ,D,0.9,31.516,52.482,70.35,86.446,-1.322,-2.146,-2.864,-3.558,T,34
300605.SZ,D,0.1,1.552,2.512,3.7,4.728,-18.418,-25.768,-32.144,-39.328,B,34
300605.SZ,D,0.25,4.59,7.075,8.695,12.505,-10.78,-16.385,-19.445,-25.815,B,34
300605.SZ,D,0.5,9.56,13.2,17.89,25.73,-5.03,-7.63,-9.92,-13.07,B,34
300605.SZ,D,0.75,15.675,23.49,34.19,43.085,-1.405,-3.025,-4.32,-6.415,B,34
300605.SZ,D,0.9,25.65,40.504,48.238,60.596,0,0,-0.192,-1.576,B,34
300605.SZ,D,0.1,0,0,0,0.642,-22.32,-26.75,-34.924,-41.136,T,34
300605.SZ,D,0.25,1.31,3.12,4.94,9.72,-14.03,-18.99,-21.85,-26.84,T,34
300605.SZ,D,0.5,5.81,10.12,15.12,25.3,-8.54,-10.79,-13.23,-15.88,T,34
300605.SZ,D,0.75,12.3,19.53,30.9,40.02,-4.65,-5.89,-7.23,-8.74,T,34
300605.SZ,D,0.9,22.462,36.538,41.036,57.456,-1.594,-2.042,-2.9,-3.96,T,34
300606.SZ,D,0.1,0.768,1.487,2.076,2.533,-19.454,-27.52,-35.006,-39.058,B,34
300606.SZ,D,0.25,3.545,5.4475,7.4675,9.7775,-11.6275,-18.4825,-22.2925,-28.14,B,34
300606.SZ,D,0.5,9.39,15.045,17.74,25.04,-5.42,-9.23,-11.565,-14.66,B,34
300606.SZ,D,0.75,16.2025,26.7325,38.775,48.755,-1.235,-2.4125,-3.1625,-4.965,B,34
300606.SZ,D,0.9,29.918,49.02,56.731,86.098,0,0,0,-0.591,B,34
300606.SZ,D,0.1,0,0,0,0.256,-22.152,-30.51,-36.91,-42.256,T,34
300606.SZ,D,0.25,0.965,2.43,3.925,5.88,-15.135,-22.36,-25.405,-31.68,T,34
300606.SZ,D,0.5,6.09,11.15,15.16,19.96,-8.69,-12.31,-14.39,-18.24,T,34
300606.SZ,D,0.75,12.315,21.5,32.445,43.19,-4.43,-5.685,-6.32,-8.575,T,34
300606.SZ,D,0.9,21.6,41.344,49.27,76.008,-1.686,-2.704,-3.094,-4.372,T,34
300607.SZ,D,0.1,0.84,2.526,3.168,4.632,-17.666,-27.07,-30.334,-38.374,B,34
300607.SZ,D,0.25,3.47,6.38,8.08,10.32,-11.33,-17.215,-22,-27.54,B,34
300607.SZ,D,0.5,8.04,13.98,18.98,23.99,-5.65,-9.32,-11.75,-16.91,B,34
300607.SZ,D,0.75,16.335,25.595,29.675,40.34,-1.475,-2.69,-4.005,-5.345,B,34
300607.SZ,D,0.9,26.41,36.038,46.822,66.864,0,0,-0.056,-0.522,B,34
300607.SZ,D,0.1,0,0,0,0.235,-21.695,-28.928,-33.66,-41.119,T,34
300607.SZ,D,0.25,0.415,2.4225,4.0775,6.05,-15.0325,-21.8375,-24.5825,-29.585,T,34
300607.SZ,D,0.5,5.125,10.42,14.82,19.84,-8.56,-12.935,-15.44,-20.175,T,34
300607.SZ,D,0.75,13.1225,21.4,24.7075,36.17,-4.2875,-5.5075,-6.2875,-8.215,T,34
300607.SZ,D,0.9,21.597,30.762,39.839,64.068,-1.395,-2.196,-2.546,-3.047,T,34
300608.SZ,D,0.1,1.155,1.745,2.565,3.795,-19.71,-27.825,-32.575,-39.96,B,34
300608.SZ,D,0.25,4.49,6.37,8.14,10.94,-13.295,-19.39,-23.1275,-29.52,B,34
300608.SZ,D,0.5,9.53,13.48,16.575,21.07,-6.36,-10.41,-13.515,-16.61,B,34
300608.SZ,D,0.75,16.84,22.8725,30.1375,47.3325,-1.4325,-4.3075,-4.98,-7.3075,B,34
300608.SZ,D,0.9,24.585,43.215,66.705,84.705,0,0,-0.12,-1.795,B,34
300608.SZ,D,0.1,0,0,0,0.79,-22.778,-31.032,-35.746,-42.716,T,34
300608.SZ,D,0.25,0.97,2.7,3.52,6.04,-15.68,-22.32,-26.33,-31.51,T,34
300608.SZ,D,0.5,5.64,10.35,12.71,16.62,-9.82,-14.13,-16.18,-20.55,T,34
300608.SZ,D,0.75,13.06,18.7,24.28,40.93,-5.27,-7.02,-8.47,-10.49,T,34
300608.SZ,D,0.9,20.546,38.628,65.358,76.538,-1.898,-2.746,-3.152,-4.602,T,34
300609.SZ,D,0.1,0.422,1.19,1.892,2.444,-22.782,-31.316,-40.678,-51.536,B,34
300609.SZ,D,0.25,3.53,5.71,7.14,9.99,-14.17,-20.86,-25.15,-31.25,B,34
300609.SZ,D,0.5,8.87,14.91,19.57,26.89,-7.54,-11.31,-13.47,-18.13,B,34
300609.SZ,D,0.75,18.09,27.04,36.36,46.87,-2.43,-4.4,-5.88,-7.88,B,34
300609.SZ,D,0.9,27.426,41.618,56.236,76.754,0,0,-0.268,-1.136,B,34
300609.SZ,D,0.1,0,0,0,0,-24.79,-31.25,-42.11,-52.7,T,34
300609.SZ,D,0.25,0.56,2.54,4.36,7.36,-16.74,-23.48,-26.94,-34.06,T,34
300609.SZ,D,0.5,5.82,11.56,15.78,21.35,-10.19,-14.82,-17.38,-21.13,T,34
300609.SZ,D,0.75,13.99,22.3,31.65,40.64,-5.74,-8.61,-10.11,-11.13,T,34
300609.SZ,D,0.9,23.45,36.85,46.56,68.42,-1.79,-3.6,-4.02,-4.72,T,34
300610.SZ,D,0.1,0.884,1.384,1.838,1.878,-17.678,-25.172,-29.832,-38.114,B,34
300610.SZ,D,0.25,3.05,4.24,4.67,5.58,-11.1,-16.11,-20.34,-26.49,B,34
300610.SZ,D,0.5,6.93,9.63,11.68,13.86,-4.93,-8.1,-10.2,-13.72,B,34
300610.SZ,D,0.75,12.99,18.42,23.71,34.21,-1.37,-3.28,-4.39,-5.7,B,34
300610.SZ,D,0.9,23.078,35.452,43.412,74.12,0,0,-0.168,-1.258,B,34
300610.SZ,D,0.1,0,0,0,0,-21.592,-28.692,-33.608,-40.496,T,34
300610.SZ,D,0.25,0.515,1.7625,2.2675,2.7425,-14.1675,-19.405,-22.55,-28.49,T,34
300610.SZ,D,0.5,4.48,6.975,9.03,11.365,-7.29,-10.525,-12.77,-17.12,T,34
300610.SZ,D,0.75,11.27,15.135,19.98,30.3625,-3.4025,-5.0725,-6.535,-8.4725,T,34
300610.SZ,D,0.9,18.964,31.419,40.744,67.948,-0.812,-1.529,-2.895,-3.048,T,34
300611.SZ,D,0.1,0.832,1.636,2.388,3.716,-20.024,-26.672,-32.28,-41.554,B,34
300611.SZ,D,0.25,3.29,4.59,6.59,10.14,-11.47,-18.12,-22.25,-26.94,B,34
300611.SZ,D,0.5,7.63,11.81,14.96,24.6,-6.12,-9.44,-12.03,-16.4,B,34
300611.SZ,D,0.75,15.45,24.26,34.16,41.58,-1.4,-3.22,-5.15,-7.61,B,34
300611.SZ,D,0.9,27.344,42.072,51.844,67.464,0,0,-0.232,-1.326,B,34
300611.SZ,D,0.1,0,0,0,0.146,-22.568,-28.024,-34.198,-44.52,T,34
300611.SZ,D,0.25,0.49,1.47,2.88,7.14,-13.95,-20.29,-24.21,-28.31,T,34
300611.SZ,D,0.5,4.23,6.95,12.72,20.82,-8.47,-11.8,-13.53,-17.51,T,34
300611.SZ,D,0.75,11.94,20.36,28.85,36.55,-4.43,-6.12,-7.8,-10.11,T,34
300611.SZ,D,0.9,21.052,38.068,45.402,56.054,-1.852,-2.838,-3.298,-4.776,T,34
300612.SZ,D,0.1,1.05,1.94,2.83,3.69,-22.73,-30.58,-38.31,-48.32,B,34
300612.SZ,D,0.25,3.8,6.31,9.18,12.08,-14.76,-21.59,-25.54,-30.85,B,34
300612.SZ,D,0.5,10.59,16.35,19.71,25.82,-7.72,-12.72,-15.85,-18.93,B,34
300612.SZ,D,0.75,20.74,31.51,39.26,56.08,-2.31,-4.8,-7.55,-9.29,B,34
300612.SZ,D,0.9,39.26,54.08,93.23,129.33,0,-0.54,-1.55,-1.85,B,34
300612.SZ,D,0.1,0,0,0,0,-28.04,-34.34,-41.62,-49.7,T,34
300612.SZ,D,0.25,0.61,1.71,4.16,7.32,-18.58,-25.61,-29.51,-34.71,T,34
300612.SZ,D,0.5,5.27,9.34,13.17,19.87,-10.9,-15.94,-19.07,-22.04,T,34
300612.SZ,D,0.75,14.28,23.06,29.5,47.76,-6.31,-9.54,-10.64,-12.51,T,34
300612.SZ,D,0.9,29.85,40.96,63.43,124.16,-2.2,-3.81,-5.56,-6.53,T,34
300613.SZ,D,0.1,0.437,1.378,1.892,2.387,-19.853,-28.207,-32.552,-40.149,B,34
300613.SZ,D,0.25,3.4675,6.8925,8.3425,12.125,-13.0425,-19.795,-24.0125,-29.845,B,34
300613.SZ,D,0.5,10.48,17.935,25.04,34.96,-6.465,-10.18,-14.115,-17.38,B,34
300613.SZ,D,0.75,22.775,34.77,43.0875,63.4475,-1.19,-3.15,-4.875,-6.2075,B,34
300613.SZ,D,0.9,35.598,47.414,65.45,98.861,0,0,0,0,B,34
300613.SZ,D,0.1,0,0,0,0,-22.55,-30.32,-34.34,-42.72,T,34
300613.SZ,D,0.25,0.32,1.8,2.45,6.47,-16.51,-23.33,-27.12,-33.04,T,34
300613.SZ,D,0.5,5.76,12.55,18.62,28.6,-10.73,-13.81,-17.9,-20.86,T,34
300613.SZ,D,0.75,18.09,29.44,34.99,52.54,-5.37,-7.27,-8.81,-10.77,T,34
300613.SZ,D,0.9,29.25,41.27,56.99,90.7,-1.79,-2.45,-3.69,-4.24,T,34
300614.SZ,D,0.1,0.67,1.604,1.836,2.062,-19.924,-29.42,-39.354,-55.972,B,34
300614.SZ,D,0.25,2.68,4.95,6.24,7.31,-15.36,-23.37,-27.56,-36.82,B,34
300614.SZ,D,0.5,8.88,10.55,12.79,14.96,-8.46,-13.34,-16.35,-20.64,B,34
300614.SZ,D,0.75,15.96,23.27,27.53,30.36,-2.12,-5.72,-8.51,-12.39,B,34
300614.SZ,D,0.9,29.026,37.81,42.292,44.96,0,-0.328,-3.5,-6.29,B,34
300614.SZ,D,0.1,0,0,0,0,-23.858,-35.676,-43.616,-57.186,T,34
300614.SZ,D,0.25,0,0.71,1.165,2.13,-18.865,-27.505,-32.155,-41.245,T,34
300614.SZ,D,0.5,3.44,7.15,9.21,10.08,-11.85,-16.87,-19.87,-26.05,T,34
300614.SZ,D,0.75,11.005,18.465,23.095,24.515,-6.105,-9.725,-11.86,-15.42,T,34
300614.SZ,D,0.9,22.6,31.616,35.332,37.716,-2.09,-4.076,-7.376,-9.224,T,34
300615.SZ,D,0.1,1.016,1.8,2.5,3.67,-20.494,-27.964,-32.078,-40.808,B,34
300615.SZ,D,0.25,3.585,5.115,6.745,9.62,-12.345,-19.52,-22.11,-30.345,B,34
300615.SZ,D,0.5,8.94,12.62,17.12,25.82,-6.54,-10.37,-12.41,-17.21,B,34
300615.SZ,D,0.75,17.28,26.895,40.62,50.87,-1.555,-3.685,-5.38,-7.275,B,34
300615.SZ,D,0.9,31.95,50.876,61.506,80.518,0,0,-0.178,-0.466,B,34
300615.SZ,D,0.1,0,0,0,0.395,-23.58,-30.695,-34.785,-41.433,T,34
300615.SZ,D,0.25,0.4675,2.0575,3.475,5.4925,-15.485,-21.0225,-25.1775,-32.6475,T,34
300615.SZ,D,0.5,4.85,9.28,14.005,21.71,-9.425,-12.935,-14.95,-19.19,T,34
300615.SZ,D,0.75,12.6825,24.29,35.755,45.98,-5.2275,-7.1775,-8.54,-9.8375,T,34
300615.SZ,D,0.9,26.495,46.619,54.947,68.559,-1.769,-2.612,-3.487,-4.231,T,34
300616.SZ,D,0.1,0.47,0.99,1.1,1.48,-16.07,-24.64,-31.05,-38.26,B,34
300616.SZ,D,0.25,2.51,3.96,4.77,6.53,-11.22,-16.05,-21.06,-30.7,B,34
300616.SZ,D,0.5,7.32,10.29,12.82,16.95,-5.62,-9.11,-11.74,-15.32,B,34
300616.SZ,D,0.75,12.76,20.93,25.81,35.27,-1.74,-3.23,-4.66,-7.61,B,34
300616.SZ,D,0.9,20.93,29.65,40.29,50.27,0,-0.11,-0.75,-1.94,B,34
300616.SZ,D,0.1,0,0,0,0,-19.916,-27.566,-36.234,-43.456,T,34
300616.SZ,D,0.25,0.11,1.19,1.75,2.7,-14.095,-19.835,-24.485,-34.625,T,34
300616.SZ,D,0.5,3.96,7.5,9.18,12.74,-8.1,-12.41,-15.82,-19.72,T,34
300616.SZ,D,0.75,9.68,16.375,20.7,28.315,-4.245,-6.18,-8.245,-10.455,T,34
300616.SZ,D,0.9,17.816,26.526,34.058,42.944,-1.904,-2.994,-3.404,-4.724,T,34
300617.SZ,D,0.1,0.766,1.36,1.742,1.944,-16.886,-24.226,-28.14,-35.81,B,34
300617.SZ,D,0.25,2.92,5.65,6.89,7.975,-10.71,-17.08,-21.005,-25.945,B,34
300617.SZ,D,0.5,8.4,12.5,14.87,20.2,-4.43,-8.5,-10.43,-15.18,B,34
300617.SZ,D,0.75,15.24,22.88,29.225,40.555,-1.025,-2.23,-3.79,-5.845,B,34
300617.SZ,D,0.9,22.812,35.444,47.216,70.79,0,0,-0.11,-0.81,B,34
300617.SZ,D,0.1,0,0,0,0.522,-20.789,-26.583,-30.245,-38.205,T,34
300617.SZ,D,0.25,1.065,2.615,3.2475,5.025,-12.8075,-18.805,-22.935,-27.82,T,34
300617.SZ,D,0.5,5.465,9.805,12.31,16.2,-7.235,-11.02,-13.24,-17.69,T,34
300617.SZ,D,0.75,12.5125,19.89,25.645,37.93,-3.37,-4.595,-5.9675,-8.0725,T,34
300617.SZ,D,0.9,19.672,34.634,43.252,66.569,-1,-1.768,-2.621,-3.503,T,34
300618.SZ,D,0.1,0.502,1.06,1.5,3.198,-19.606,-30.662,-37.234,-40.208,B,34
300618.SZ,D,0.25,2.9,4.07,5.53,8.68,-12.605,-20.61,-25.625,-30.76,B,34
300618.SZ,D,0.5,8.72,12.61,18.18,29.12,-6.96,-11.01,-13.83,-19.99,B,34
300618.SZ,D,0.75,18.64,36.335,46.035,59.455,-1.695,-3.275,-5.44,-8.72,B,34
300618.SZ,D,0.9,34.914,58.018,70.824,89.11,0,0,0,-0.982,B,34
300618.SZ,D,0.1,0,0,0,1.074,-22.642,-30.946,-36.384,-42.19,T,34
300618.SZ,D,0.25,0.74,1.67,2.95,5.31,-15.47,-22.58,-27.05,-32.01,T,34
300618.SZ,D,0.5,5.4,9.61,13.89,23.52,-9.44,-13.38,-16.75,-22.06,T,34
300618.SZ,D,0.75,15.07,29.77,39.22,48.36,-4.71,-6.42,-8.01,-11.43,T,34
300618.SZ,D,0.9,28.478,48.72,64.89,78.406,-1.876,-2.726,-3.114,-4.416,T,34
300619.SZ,D,0.1,0.673,1.065,1.472,2.513,-17.449,-29.131,-34.622,-40.645,B,34
300619.SZ,D,0.25,3,4.45,5.9225,8.385,-11.415,-17.47,-21.625,-28.315,B,34
300619.SZ,D,0.5,8.925,13.77,16.995,19.24,-6.4,-9.72,-11.675,-16.375,B,34
300619.SZ,D,0.75,21.3725,29.325,35.39,47.595,-1.525,-3.415,-5.0575,-7.41,B,34
300619.SZ,D,0.9,38.32,56.352,90.946,113.255,0,0,-0.598,-1.842,B,34
300619.SZ,D,0.1,0,0,0,0,-24.75,-33.949,-39.832,-44.468,T,34
300619.SZ,D,0.25,0.065,1.2275,1.905,4.385,-15.2125,-22.0425,-25.61,-33.1175,T,34
300619.SZ,D,0.5,4.745,8.98,11.62,14.28,-9.39,-13.135,-16.28,-19.7,T,34
300619.SZ,D,0.75,16.615,23.95,26.5075,36.7175,-4.33,-6.695,-7.89,-11.1225,T,34
300619.SZ,D,0.9,28.154,48.078,70.529,89.649,-1.795,-2.446,-3.326,-4.713,T,34
300620.SZ,D,0.1,1.19,2.476,4.56,8.998,-17.987,-23.483,-28.249,-34.354,B,34
300620.SZ,D,0.25,4.23,7.9075,10.855,16.4,-12.52,-16.97,-20.605,-25.305,B,34
300620.SZ,D,0.5,10.14,15.915,21.92,30.975,-5.925,-8.895,-11.645,-13.74,B,34
300620.SZ,D,0.75,20.165,32.015,38.72,58.9325,-0.69,-2.45,-3.56,-4.5675,B,34
300620.SZ,D,0.9,34.54,51.265,70.983,85.717,0,0,0,0,B,34
300620.SZ,D,0.1,0,0,0.744,2.578,-22.248,-29.926,-33.04,-38.464,T,34
300620.SZ,D,0.25,1.7,3.79,6.57,12.73,-15.6,-20.11,-24.43,-28.75,T,34
300620.SZ,D,0.5,6.58,12.25,17.27,24.79,-8.88,-13.12,-15.26,-17.83,T,34
300620.SZ,D,0.75,16.51,27.03,33.62,51.41,-3.92,-6.16,-7.87,-8.75,T,34
300620.SZ,D,0.9,30.564,49.672,66.806,79.05,-1.5,-2.446,-3.084,-3.298,T,34
300621.SZ,D,0.1,1.027,1.573,2.026,3.168,-17.384,-23.867,-27.603,-35.823,B,34
300621.SZ,D,0.25,2.9975,5.04,6.525,9.6875,-11.1475,-15.4575,-17.5325,-21.8675,B,34
300621.SZ,D,0.5,7.305,11.125,15.165,20.8,-5.44,-8.485,-10.135,-13.08,B,34
300621.SZ,D,0.75,13.235,21.035,26.3675,30.9175,-1.2075,-2.895,-4.46,-5.395,B,34
300621.SZ,D,0.9,25.185,34.956,39.502,44.236,0,0,-0.176,-0.757,B,34
300621.SZ,D,0.1,0,0,0.036,0.554,-19.96,-25.516,-30.312,-37.3,T,34
300621.SZ,D,0.25,0.72,1.845,3.36,5.805,-13.565,-18.18,-20.365,-24.905,T,34
300621.SZ,D,0.5,4.12,7.06,11.01,16.24,-8.19,-11.64,-12.83,-16.07,T,34
300621.SZ,D,0.75,10.165,16.02,21.455,26.63,-3.305,-4.815,-7.595,-9.02,T,34
300621.SZ,D,0.9,18.55,27.872,33.24,38.56,-0.86,-1.55,-2.51,-3.306,T,34
300622.SZ,D,0.1,0.936,1.592,2.218,3.618,-15.342,-21.136,-26.818,-34.092,B,34
300622.SZ,D,0.25,2.98,4.71,6.99,9.72,-9.79,-15,-19.12,-24.47,B,34
300622.SZ,D,0.5,8.1,12.7,15.23,21.67,-4.83,-8.46,-10.5,-12.28,B,34
300622.SZ,D,0.75,15.99,22.27,29.23,41.93,-0.83,-2.37,-3.06,-5.36,B,34
300622.SZ,D,0.9,21.864,39.206,53.264,95.056,0,0,0,-0.146,B,34
300622.SZ,D,0.1,0,0,0,1.227,-18.164,-23.532,-29.231,-36.912,T,34
300622.SZ,D,0.25,0.97,2.715,4.46,7.7675,-12.9275,-16.9,-20.0125,-25.7,T,34
300622.SZ,D,0.5,5.565,11.035,13.255,19.145,-7.03,-10.18,-12.49,-15.2,T,34
300622.SZ,D,0.75,12.65,18.49,26.1475,38.5875,-2.8175,-4.9225,-5.99,-7.5425,T,34
300622.SZ,D,0.9,18.519,34.256,48.505,74.759,-0.66,-1.644,-2.272,-3.181,T,34
300623.SZ,D,0.1,1.287,1.812,2.241,3.059,-17.899,-25.296,-30.454,-34.294,B,34
300623.SZ,D,0.25,4.1975,5.52,7.2025,9.3125,-11.445,-17.6625,-22.6525,-26.1625,B,34
300623.SZ,D,0.5,9.93,13.67,17.27,23.25,-5.725,-7.945,-10.235,-13.175,B,34
300623.SZ,D,0.75,17.0275,25.7375,35.9175,52.42,-0.6025,-2.1,-3.2425,-5.06,B,34
300623.SZ,D,0.9,26.056,47.537,65.661,113.806,0,0,0,-0.125,B,34
300623.SZ,D,0.1,0,0,0,0,-20.494,-28.602,-33.49,-37.19,T,34
300623.SZ,D,0.25,0.96,2.22,3.52,5.87,-13.92,-19.84,-23.84,-29.15,T,34
300623.SZ,D,0.5,6.5,9.06,12.73,18.74,-8.26,-10.66,-12.7,-16.75,T,34
300623.SZ,D,0.75,13.12,21.24,28.99,49.51,-4.29,-5.47,-6.71,-8,T,34
300623.SZ,D,0.9,23.102,41.73,55.094,116.616,-1.594,-2.012,-2.742,-3.254,T,34
300624.SZ,D,0.1,0.88,1.327,2.988,5.334,-20.273,-28.649,-33.865,-40.884,B,34
300624.SZ,D,0.25,3.92,6.3725,8.4425,12.355,-14.285,-22.47,-26.265,-32.46,B,34
300624.SZ,D,0.5,9.66,14.445,19.575,31.835,-9.11,-13.125,-16.28,-18.985,B,34
300624.SZ,D,0.75,21.8575,36.9725,45.8075,63.6025,-1.8025,-4.8725,-5.8875,-7.805,B,34
300624.SZ,D,0.9,43.312,60.772,81.381,107.989,0,0,0,-0.29,B,34
300624.SZ,D,0.1,0,0,0,0,-22.892,-31.254,-35.738,-43.046,T,34
300624.SZ,D,0.25,0,1.245,3.86,7.055,-18.355,-25.94,-28.945,-35.39,T,34
300624.SZ,D,0.5,4.73,10.04,15.8,24.52,-12.73,-17.5,-19.5,-22.18,T,34
300624.SZ,D,0.75,17.71,34.42,41.545,57.45,-6.64,-8.34,-9.23,-10.305,T,34
300624.SZ,D,0.9,37.83,61.754,77.46,105.192,-1.838,-2.77,-3.176,-3.758,T,34
300625.SZ,D,0.1,0.758,1.01,1.146,2.198,-14.814,-21.13,-26.138,-30.79,B,34
300625.SZ,D,0.25,2.51,3.19,4.02,6.13,-9.24,-14.54,-16.92,-22.04,B,34
300625.SZ,D,0.5,5.67,7.86,9.67,13.83,-3.82,-6.99,-9.46,-12.83,B,34
300625.SZ,D,0.75,9.57,14.14,17.67,22.26,-0.64,-2.56,-3.63,-5.93,B,34
300625.SZ,D,0.9,14.33,20.108,25.192,31.962,0,0,-0.422,-1.51,B,34
300625.SZ,D,0.1,0,0,0,0,-17.299,-22.604,-27.214,-32.52,T,34
300625.SZ,D,0.25,0.7975,1.49,2.1575,3.615,-11.3325,-16.7125,-19.395,-23.935,T,34
300625.SZ,D,0.5,3.6,5.655,7.32,11.895,-5.735,-9.155,-11.655,-15.07,T,34
300625.SZ,D,0.75,7.1925,11.32,14.955,19.55,-2.5075,-4.2575,-5.085,-7.9325,T,34
300625.SZ,D,0.9,11.119,17.184,21.66,28.2,-0.601,-1.392,-2.262,-3.14,T,34
300626.SZ,D,0.1,0.986,1.752,2.154,3.394,-16.662,-23.452,-27.368,-40.222,B,34
300626.SZ,D,0.25,3.22,4.705,5.9,8.245,-10.74,-15.75,-18.44,-23.49,B,34
300626.SZ,D,0.5,7.06,10.83,14.38,18.18,-5.03,-8.11,-9.83,-12.42,B,34
300626.SZ,D,0.75,13.165,17.92,23.14,28.705,-1.025,-2.85,-4.765,-6.11,B,34
300626.SZ,D,0.9,18.654,28.086,35.836,47.334,0,0,-0.122,-1.122,B,34
300626.SZ,D,0.1,0,0,0.006,0.842,-19.688,-25.391,-29.802,-43.428,T,34
300626.SZ,D,0.25,1.135,2.4175,3.27,5.2325,-13.065,-17.7825,-20.36,-25.34,T,34
300626.SZ,D,0.5,4.11,7.21,10.55,15.21,-7.065,-11.02,-12.775,-15.235,T,34
300626.SZ,D,0.75,8.985,14.16,17.34,25.6725,-3.5675,-5.8775,-7.305,-8.79,T,34
300626.SZ,D,0.9,13.11,22.371,28.115,41.068,-1.019,-2.443,-3.632,-4.36,T,34
300627.SZ,D,0.1,1.612,2.424,3.516,4.696,-14.234,-20.418,-24.24,-29.348,B,34
300627.SZ,D,0.25,3.79,6.41,7.67,10.01,-8.89,-12.88,-15.35,-19.41,B,34
300627.SZ,D,0.5,8.62,13.74,16.38,24.05,-4.75,-6.88,-8.52,-10.78,B,34
300627.SZ,D,0.75,16.26,23.08,30.95,46.77,-1,-2.39,-3.11,-4.28,B,34
300627.SZ,D,0.9,24.592,42.26,54.088,64.634,0,0,0,0,B,34
300627.SZ,D,0.1,0,0,0.338,1.414,-16.674,-23.972,-27.595,-33.138,T,34
300627.SZ,D,0.25,0.82,2.7975,4.5625,7.0275,-12.1875,-15.5275,-18.5825,-23.14,T,34
300627.SZ,D,0.5,5.575,8.705,13.52,20.32,-7.77,-10.135,-11.76,-13.725,T,34
300627.SZ,D,0.75,13.41,21.2425,30.3225,43.385,-3.7575,-4.245,-5.125,-6.5075,T,34
300627.SZ,D,0.9,21.599,41.133,49.146,63.645,-1.124,-1.301,-1.58,-1.736,T,34
300628.SZ,D,0.1,1.285,1.716,2.176,3.499,-13.199,-17.569,-19.737,-25.068,B,34
300628.SZ,D,0.25,4.15,5.8175,6.84,8.8675,-8.64,-12.44,-14.64,-17.0375,B,34
300628.SZ,D,0.5,7.865,12.295,15.555,23.75,-3.94,-7.055,-8.375,-10.38,B,34
300628.SZ,D,0.75,14.0825,23.22,32.74,42.195,-0.695,-1.8175,-2.4,-3.47,B,34
300628.SZ,D,0.9,21.583,33.62,42.392,55.624,0,0,0,-0.188,B,34
300628.SZ,D,0.1,0,0,0.355,1.335,-15.55,-19.45,-23.345,-29.13,T,34
300628.SZ,D,0.25,1.4,2.9575,3.875,6.12,-10.8725,-14.9775,-16.9525,-19.7625,T,34
300628.SZ,D,0.5,5.695,8.735,10.695,20.525,-6.435,-9.105,-10.66,-13.325,T,34
300628.SZ,D,0.75,10.255,19.9225,28.4375,37.76,-2.8875,-4.1375,-4.895,-6.1475,T,34
300628.SZ,D,0.9,19.18,31.605,39.92,53.95,-1.045,-1.6,-2.255,-2.56,T,34
300629.SZ,D,0.1,1.106,1.988,3.09,4.908,-19.386,-25.118,-30.122,-35.43,B,34
300629.SZ,D,0.25,4.04,5.57,7.55,11.36,-12.87,-17.77,-20.95,-25.55,B,34
300629.SZ,D,0.5,9.03,14.15,18.85,25.99,-5.84,-10.07,-11.95,-15.83,B,34
300629.SZ,D,0.75,17.13,30.27,36.5,47.98,-1.25,-2.97,-4.12,-6.03,B,34
300629.SZ,D,0.9,34.058,47.618,52.784,69.094,0,0,-0.056,-1.058,B,34
300629.SZ,D,0.1,0,0,0,1.09,-21.99,-29.055,-33.065,-39.645,T,34
300629.SZ,D,0.25,0.485,2.31,3.5125,6.6125,-16.0075,-20.7075,-23.855,-28.015,T,34
300629.SZ,D,0.5,5.485,9.13,12.125,20.93,-9.585,-14.295,-15.62,-18.715,T,34
300629.SZ,D,0.75,13.8525,25.4225,32.285,40.89,-4.5075,-6.2225,-8.35,-10.105,T,34
300629.SZ,D,0.9,30.45,39.065,49.795,66.49,-1.645,-2.605,-2.93,-3.23,T,34
300630.SZ,D,0.1,1.272,2.736,3.687,4.312,-18.993,-28.646,-35.052,-52.835,B,34
300630.SZ,D,0.25,4.38,6.74,8.1425,9.905,-12.19,-17.3375,-21.045,-30.23,B,34
300630.SZ,D,0.5,10.035,13.535,17.09,22.53,-5.56,-9.445,-11.125,-14.925,B,34
300630.SZ,D,0.75,17.39,26.25,31.3575,45.515,-1.09,-1.97,-3.2225,-7.135,B,34
300630.SZ,D,0.9,27.25,41.061,56.322,67.125,0,0,-0.11,-0.851,B,34
300630.SZ,D,0.1,0,0,0,0.132,-23.083,-32.511,-41.767,-52.577,T,34
300630.SZ,D,0.25,1.005,3.8025,5.18,7.15,-14.395,-20.3825,-23.6125,-32.8175,T,34
300630.SZ,D,0.5,6.835,11.65,14.83,20.305,-8.195,-11.325,-13.915,-16.915,T,34
300630.SZ,D,0.75,14.3325,20.59,28.3375,41.415,-3.4825,-4.94,-6.78,-8.645,T,34
