ts_code,freq,quantile,pct_gain_1p,pct_gain_2p,pct_gain_3p,pct_gain_5p,pct_loss_1p,pct_loss_2p,pct_loss_3p,pct_loss_5p,top_or_bottom,period
300992.SZ,M,0.5,23.15,33,33,33,-14.82,-14.82,-14.82,-14.82,B,610
300992.SZ,M,0.75,38.38,50.56,50.56,50.56,-1.55,-2.58,-2.58,-2.58,B,610
300992.SZ,M,0.9,65.372,65.372,65.372,65.372,0,0,0,0,B,610
300992.SZ,M,0.1,0,1.017,1.017,1.017,-33.368,-38.555,-38.555,-38.555,T,610
300992.SZ,M,0.25,2.085,7.725,7.725,7.725,-28.91,-34.96,-34.96,-34.96,T,610
300992.SZ,M,0.5,18.305,25.335,25.335,25.335,-22.635,-22.635,-22.635,-22.635,T,610
300992.SZ,M,0.75,38.0025,40.85,40.85,40.85,-14.74,-14.74,-14.74,-14.74,T,610
300992.SZ,M,0.9,55.852,55.852,55.852,55.852,-9.89,-9.89,-9.89,-9.89,T,610
300993.SZ,M,0.1,10.64,10.64,10.64,10.64,-24.688,-24.688,-24.688,-24.688,B,610
300993.SZ,M,0.25,22.73,22.73,22.73,22.73,-16.46,-16.46,-16.46,-16.46,B,610
300993.SZ,M,0.5,29.67,29.67,29.67,29.67,-7.82,-11.74,-11.74,-11.74,B,610
300993.SZ,M,0.75,36.76,36.76,36.76,36.76,-1.32,-1.32,-1.32,-1.32,B,610
300993.SZ,M,0.9,40.018,46.582,46.582,46.582,0,0,0,0,B,610
300993.SZ,M,0.1,0,0,0,0,-29.25,-29.25,-29.25,-29.25,T,610
300993.SZ,M,0.25,3.195,5.295,5.295,5.295,-25.61,-25.61,-25.61,-25.61,T,610
300993.SZ,M,0.5,12.34,12.34,12.34,12.34,-13.76,-18.68,-18.68,-18.68,T,610
300993.SZ,M,0.75,20.285,23.08,23.08,23.08,-5.02,-9.425,-9.425,-9.425,T,610
300993.SZ,M,0.9,26.69,27.57,27.57,27.57,-1.17,-3.49,-3.49,-3.49,T,610
300994.SZ,M,0.1,2.826,2.826,2.826,2.826,-38.081,-40.745,-40.745,-40.745,B,610
300994.SZ,M,0.25,4.1175,4.1175,4.1175,4.1175,-35.6875,-38.1175,-38.1175,-38.1175,B,610
300994.SZ,M,0.5,6.165,6.165,6.165,6.165,-34.69,-35.05,-35.05,-35.05,B,610
300994.SZ,M,0.75,23.83,23.83,23.83,23.83,-8.0725,-8.0725,-8.0725,-8.0725,B,610
300994.SZ,M,0.9,31.064,31.064,31.064,31.064,-0.315,-0.315,-0.315,-0.315,B,610
300994.SZ,M,0.1,0,0,0,0,-61.946,-66.47,-66.47,-66.47,T,610
300994.SZ,M,0.25,0,0,0,0,-53.15,-58.36,-58.36,-58.36,T,610
300994.SZ,M,0.5,0.09,0.09,0.09,0.09,-38.24,-40.73,-40.73,-40.73,T,610
300994.SZ,M,0.75,8.03,8.03,8.03,8.03,-20.66,-20.66,-20.66,-20.66,T,610
300994.SZ,M,0.9,18.792,18.792,18.792,18.792,-0.216,-0.216,-0.216,-0.216,T,610
300995.SZ,M,0.1,0.54,0.54,0.54,0.54,-36.455,-45.681,-45.681,-45.681,B,610
300995.SZ,M,0.25,7.4275,7.4275,7.4275,7.4275,-31.605,-40.4625,-40.4625,-40.4625,B,610
300995.SZ,M,0.5,13.675,13.675,13.675,13.675,-22.175,-22.175,-22.175,-22.175,B,610
300995.SZ,M,0.75,39.8075,39.8075,39.8075,39.8075,-2.065,-7.1925,-7.1925,-7.1925,B,610
300995.SZ,M,0.9,45.576,45.576,45.576,45.576,0,0,0,0,B,610
300995.SZ,M,0.1,0,0,0,0,-42.311,-52.716,-52.716,-52.716,T,610
300995.SZ,M,0.25,2.7975,2.7975,2.7975,2.7975,-38.525,-42.27,-42.27,-42.27,T,610
300995.SZ,M,0.5,7.005,7.005,7.005,7.005,-31.76,-34.855,-34.855,-34.855,T,610
300995.SZ,M,0.75,14.1975,14.1975,14.1975,14.1975,-17.655,-17.655,-17.655,-17.655,T,610
300995.SZ,M,0.9,29.412,29.412,29.412,29.412,-8.79,-8.79,-8.79,-8.79,T,610
300996.SZ,M,0.1,14.596,14.596,14.596,14.596,-51.81,-51.81,-51.81,-51.81,B,610
300996.SZ,M,0.25,25.1,25.1,25.1,25.1,-40.3,-41.24,-41.24,-41.24,B,610
300996.SZ,M,0.5,38.43,38.43,38.43,38.43,-14.45,-14.45,-14.45,-14.45,B,610
300996.SZ,M,0.75,71.14,71.14,71.14,71.14,-8.48,-8.48,-8.48,-8.48,B,610
300996.SZ,M,0.9,84.212,84.212,84.212,84.212,-1.406,-2.662,-2.662,-2.662,B,610
300996.SZ,M,0.1,0,0,0,0,-58.89,-58.89,-58.89,-58.89,T,610
300996.SZ,M,0.25,19.93,19.93,19.93,19.93,-46.435,-46.5,-46.5,-46.5,T,610
300996.SZ,M,0.5,45.4,45.4,45.4,45.4,-31.29,-32.36,-32.36,-32.36,T,610
300996.SZ,M,0.75,79.305,79.305,79.305,79.305,-6.49,-6.49,-6.49,-6.49,T,610
300996.SZ,M,0.9,83.84,83.84,83.84,83.84,-1.61,-1.61,-1.61,-1.61,T,610
300997.SZ,M,0.1,4.185,10.296,10.296,10.296,-37.973,-37.973,-37.973,-37.973,B,610
300997.SZ,M,0.25,6.2475,21.49,21.49,21.49,-29.1475,-29.1475,-29.1475,-29.1475,B,610
300997.SZ,M,0.5,34.215,37.325,37.325,37.325,-22.87,-22.87,-22.87,-22.87,B,610
300997.SZ,M,0.75,39.655,40.4,40.4,40.4,-10.6775,-10.6775,-10.6775,-10.6775,B,610
300997.SZ,M,0.9,42.712,69.959,69.959,69.959,0,0,0,0,B,610
300997.SZ,M,0.1,0,11.71,11.71,11.71,-37.19,-37.19,-37.19,-37.19,T,610
300997.SZ,M,0.25,10.63,25.22,25.22,25.22,-26.725,-26.725,-26.725,-26.725,T,610
300997.SZ,M,0.5,25.3,34.58,34.58,34.58,-24.16,-24.16,-24.16,-24.16,T,610
300997.SZ,M,0.75,34.14,44.915,44.915,44.915,-18.995,-18.995,-18.995,-18.995,T,610
300997.SZ,M,0.9,41.4,46.93,46.93,46.93,-10.22,-10.22,-10.22,-10.22,T,610
300998.SZ,M,0.1,0.387,0.387,0.387,0.387,-43.745,-47.615,-47.615,-47.615,B,610
300998.SZ,M,0.25,5.75,5.75,5.75,5.75,-25.96,-45.8825,-45.8825,-45.8825,B,610
300998.SZ,M,0.5,20.135,20.135,20.135,20.135,-12.705,-42.36,-42.36,-42.36,B,610
300998.SZ,M,0.75,39.015,39.015,39.015,39.015,-8.4025,-18.1575,-18.1575,-18.1575,B,610
300998.SZ,M,0.9,67.178,67.178,67.178,67.178,-6.561,-7.317,-7.317,-7.317,B,610
300998.SZ,M,0.1,0,0,0,0,-53.88,-58.98,-58.98,-58.98,T,610
300998.SZ,M,0.25,0,0,0,0,-45.745,-52.295,-52.295,-52.295,T,610
300998.SZ,M,0.5,8.67,8.67,8.67,8.67,-33.01,-49.5,-49.5,-49.5,T,610
300998.SZ,M,0.75,21.635,21.635,21.635,21.635,-16.215,-33.57,-33.57,-33.57,T,610
300998.SZ,M,0.9,38.09,38.09,38.09,38.09,-0.6,-0.6,-0.6,-0.6,T,610
300999.SZ,M,0.1,1.81,1.81,1.81,1.81,-43.4,-61.48,-61.48,-61.48,B,610
300999.SZ,M,0.25,2.42,2.42,2.42,2.42,-36.385,-50.075,-50.075,-50.075,B,610
300999.SZ,M,0.5,5.27,5.27,5.27,5.27,-28.05,-31.94,-31.94,-31.94,B,610
300999.SZ,M,0.75,15.28,15.28,15.28,15.28,-18.49,-18.49,-18.49,-18.49,B,610
300999.SZ,M,0.9,19.04,19.04,19.04,19.04,-13.83,-13.83,-13.83,-13.83,B,610
300999.SZ,M,0.1,0,0,0,0,-54.91,-69.31,-69.31,-69.31,T,610
300999.SZ,M,0.25,0,0,0,0,-41.455,-48.855,-48.855,-48.855,T,610
300999.SZ,M,0.5,0.62,0.62,0.62,0.62,-35.2,-35.24,-35.24,-35.24,T,610
300999.SZ,M,0.75,5.08,5.08,5.08,5.08,-19.77,-19.77,-19.77,-19.77,T,610
300999.SZ,M,0.9,18.06,18.06,18.06,18.06,-13.91,-13.91,-13.91,-13.91,T,610
301000.SZ,M,0.1,4.236,67.18,141.078,141.078,-18.528,-18.528,-18.528,-18.528,B,610
301000.SZ,M,0.25,20.39,188.77,188.77,188.77,-15.7,-15.7,-15.7,-15.7,B,610
301000.SZ,M,0.5,47.89,205.32,205.32,205.32,-7.8,-7.8,-7.8,-7.8,B,610
301000.SZ,M,0.75,188.77,242.02,242.02,242.02,-1.55,-1.55,-1.55,-1.55,B,610
301000.SZ,M,0.9,204.722,272.154,272.154,272.154,-0.1,-0.1,-0.1,-0.1,B,610
301000.SZ,M,0.1,5.712,140.31,155.698,155.698,-31.654,-31.654,-31.654,-31.654,T,610
301000.SZ,M,0.25,28.38,156.22,163.65,163.65,-26.88,-26.88,-26.88,-26.88,T,610
301000.SZ,M,0.5,48.04,195.17,195.17,195.17,-16.8,-16.8,-16.8,-16.8,T,610
301000.SZ,M,0.75,163.65,225.59,225.59,225.59,-10.11,-10.11,-10.11,-10.11,T,610
301000.SZ,M,0.9,197.858,257.246,257.246,257.246,-4.768,-4.768,-4.768,-4.768,T,610
301001.SZ,M,0.1,10.42,23,23,23,-33.75,-40.38,-40.38,-40.38,B,610
301001.SZ,M,0.25,21.78,33.825,33.825,33.825,-32.695,-35.13,-35.13,-35.13,B,610
301001.SZ,M,0.5,35.02,56.7,56.7,56.7,-18.98,-24.04,-24.04,-24.04,B,610
301001.SZ,M,0.75,66.995,83.67,83.67,83.67,-9.03,-10.965,-10.965,-10.965,B,610
301001.SZ,M,0.9,103.41,103.41,103.41,103.41,-1.4,-1.4,-1.4,-1.4,B,610
301001.SZ,M,0.1,0,11.591,11.591,11.591,-38.294,-44.284,-44.284,-44.284,T,610
301001.SZ,M,0.25,2.2875,19.0475,19.0475,19.0475,-34.79,-39.4075,-39.4075,-39.4075,T,610
301001.SZ,M,0.5,17.565,33.11,33.11,33.11,-31.89,-34.095,-34.095,-34.095,T,610
301001.SZ,M,0.75,38.37,50.7725,50.7725,50.7725,-15.13,-15.13,-15.13,-15.13,T,610
301001.SZ,M,0.9,77.925,80.87,80.87,80.87,-10.567,-10.567,-10.567,-10.567,T,610
301002.SZ,M,0.1,5.21,5.21,5.21,5.21,-44.47,-44.47,-44.47,-44.47,B,610
301002.SZ,M,0.25,6.09,6.09,6.09,6.09,-29.94,-31.98,-31.98,-31.98,B,610
301002.SZ,M,0.5,8.54,8.54,8.54,8.54,-27.56,-28.87,-28.87,-28.87,B,610
301002.SZ,M,0.75,17.555,17.555,17.555,17.555,-4.8,-4.8,-4.8,-4.8,B,610
301002.SZ,M,0.9,22.58,22.58,22.58,22.58,0,0,0,0,B,610
301002.SZ,M,0.1,0,0,0,0,-42.97,-42.97,-42.97,-42.97,T,610
301002.SZ,M,0.25,0.44,0.44,0.44,0.44,-40.82,-40.82,-40.82,-40.82,T,610
301002.SZ,M,0.5,2.7,2.7,2.7,2.7,-32.66,-32.66,-32.66,-32.66,T,610
301002.SZ,M,0.75,8.61,8.61,8.61,8.61,-7.785,-7.785,-7.785,-7.785,T,610
301002.SZ,M,0.9,18.21,18.21,18.21,18.21,-4.47,-4.47,-4.47,-4.47,T,610
301003.SZ,M,0.1,12.791,32.899,32.899,32.899,-29.519,-37.398,-37.398,-37.398,B,610
301003.SZ,M,0.25,14.96,40.465,40.465,40.465,-26.24,-31.5,-31.5,-31.5,B,610
301003.SZ,M,0.5,38.75,46.1,46.1,46.1,-16.96,-16.96,-16.96,-16.96,B,610
301003.SZ,M,0.75,50.05,50.3425,50.3425,50.3425,-11.8225,-11.8225,-11.8225,-11.8225,B,610
301003.SZ,M,0.9,56.182,56.182,56.182,56.182,-0.586,-0.586,-0.586,-0.586,B,610
301003.SZ,M,0.1,0,25.47,25.47,25.47,-31.26,-40.75,-40.75,-40.75,T,610
301003.SZ,M,0.25,14.675,29.085,29.085,29.085,-28.13,-33.04,-33.04,-33.04,T,610
301003.SZ,M,0.5,34.27,34.27,34.27,34.27,-24.27,-24.27,-24.27,-24.27,T,610
301003.SZ,M,0.75,45.105,45.105,45.105,45.105,-14.005,-14.005,-14.005,-14.005,T,610
301003.SZ,M,0.9,51.55,51.55,51.55,51.55,0,0,0,0,T,610
301004.SZ,M,0.1,70.72,178.65,178.65,178.65,-8.06,-8.06,-8.06,-8.06,B,610
301004.SZ,M,0.25,124.815,192.81,192.81,192.81,-3.435,-3.435,-3.435,-3.435,B,610
301004.SZ,M,0.5,178.65,292.12,292.12,292.12,-1.01,-1.01,-1.01,-1.01,B,610
301004.SZ,M,0.75,192.81,550.015,559.84,559.84,0,0,0,0,B,610
301004.SZ,M,0.9,222.58,589.16,589.16,589.16,0,0,0,0,B,610
301004.SZ,M,0.1,3.12,3.12,3.12,3.12,-14.73,-14.73,-14.73,-14.73,T,610
301004.SZ,M,0.25,67.66,94.48,94.48,94.48,-13.775,-13.775,-13.775,-13.775,T,610
301004.SZ,M,0.5,135.55,181,181,181,-8.63,-8.63,-8.63,-8.63,T,610
301004.SZ,M,0.75,192.625,315.59,315.59,315.59,-2.645,-2.645,-2.645,-2.645,T,610
301004.SZ,M,0.9,230.01,493.65,493.65,493.65,0,0,0,0,T,610
301005.SZ,M,0.1,10.73,10.73,10.73,10.73,-26.95,-26.95,-26.95,-26.95,B,610
301005.SZ,M,0.25,20.565,30.415,30.415,30.415,-6.74,-6.74,-6.74,-6.74,B,610
301005.SZ,M,0.5,37.23,40.14,40.14,40.14,-4.31,-4.31,-4.31,-4.31,B,610
301005.SZ,M,0.75,41.435,52.57,52.57,52.57,-0.67,-0.67,-0.67,-0.67,B,610
301005.SZ,M,0.9,69.57,98.08,98.08,98.08,0,0,0,0,B,610
301005.SZ,M,0.1,0,4.73,4.73,4.73,-24.48,-24.48,-24.48,-24.48,T,610
301005.SZ,M,0.25,11.39,23.77,23.77,23.77,-16.66,-16.66,-16.66,-16.66,T,610
301005.SZ,M,0.5,30.5,30.5,30.5,30.5,-10.85,-10.85,-10.85,-10.85,T,610
301005.SZ,M,0.75,46.405,54.155,54.155,54.155,-2.71,-2.71,-2.71,-2.71,T,610
301005.SZ,M,0.9,61.04,75.44,75.44,75.44,0,0,0,0,T,610
301006.SZ,M,0.1,0.182,0.182,0.182,0.182,-38.026,-41.026,-41.026,-41.026,B,610
301006.SZ,M,0.25,3.89,3.89,3.89,3.89,-29.16,-33.51,-33.51,-33.51,B,610
301006.SZ,M,0.5,28.31,28.31,28.31,28.31,-15.5,-26.4,-26.4,-26.4,B,610
301006.SZ,M,0.75,51.27,51.27,51.27,51.27,-10.21,-12.2,-12.2,-12.2,B,610
301006.SZ,M,0.9,58.346,58.346,58.346,58.346,-0.936,-0.936,-0.936,-0.936,B,610
301006.SZ,M,0.1,0,0,0,0,-49.67,-58.176,-58.176,-58.176,T,610
301006.SZ,M,0.25,0,0,0,0,-46.53,-55.15,-55.15,-55.15,T,610
301006.SZ,M,0.5,2.04,2.04,2.04,2.04,-42.72,-45.92,-45.92,-45.92,T,610
301006.SZ,M,0.75,21.66,21.66,21.66,21.66,-30.76,-31.66,-31.66,-31.66,T,610
301006.SZ,M,0.9,55.53,55.53,55.53,55.53,-19.308,-26.836,-26.836,-26.836,T,610
301007.SZ,M,0.1,28.494,30.362,30.362,30.362,-34.95,-34.95,-34.95,-34.95,B,610
301007.SZ,M,0.25,30.73,43.56,43.56,43.56,-31.32,-31.32,-31.32,-31.32,B,610
301007.SZ,M,0.5,69.2,69.2,69.2,69.2,-11.11,-11.11,-11.11,-11.11,B,610
301007.SZ,M,0.75,72.69,90.34,90.34,90.34,0,0,0,0,B,610
301007.SZ,M,0.9,87.65,99.192,99.192,99.192,0,0,0,0,B,610
301007.SZ,M,0.1,11.416,11.472,11.472,11.472,-41.42,-41.42,-41.42,-41.42,T,610
301007.SZ,M,0.25,19.99,22.8075,22.8075,22.8075,-35.4425,-35.4425,-35.4425,-35.4425,T,610
301007.SZ,M,0.5,41.255,48.425,48.425,48.425,-17.245,-17.245,-17.245,-17.245,T,610
301007.SZ,M,0.75,59.4325,65.4875,65.4875,65.4875,-9.315,-9.315,-9.315,-9.315,T,610
301007.SZ,M,0.9,66.703,73.406,73.406,73.406,-0.852,-0.852,-0.852,-0.852,T,610
301008.SZ,M,0.1,2.13,2.13,2.13,2.13,-29.638,-31.702,-31.702,-31.702,B,610
301008.SZ,M,0.25,7.51,7.51,7.51,7.51,-27.58,-27.58,-27.58,-27.58,B,610
301008.SZ,M,0.5,17.91,20.48,20.48,20.48,-14.32,-14.32,-14.32,-14.32,B,610
301008.SZ,M,0.75,26.66,26.66,26.66,26.66,-4.04,-4.04,-4.04,-4.04,B,610
301008.SZ,M,0.9,37.51,40.512,40.512,40.512,0,0,0,0,B,610
301008.SZ,M,0.1,0,0,0,0,-36.646,-38.508,-38.508,-38.508,T,610
301008.SZ,M,0.25,0.55,0.55,0.55,0.55,-32.27,-33.205,-33.205,-33.205,T,610
301008.SZ,M,0.5,6.19,6.19,6.19,6.19,-21.33,-21.33,-21.33,-21.33,T,610
301008.SZ,M,0.75,19.065,21.66,21.66,21.66,-15.14,-15.14,-15.14,-15.14,T,610
301008.SZ,M,0.9,26.062,27.688,27.688,27.688,-11.264,-11.264,-11.264,-11.264,T,610
301009.SZ,M,0.1,8.402,8.402,8.402,8.402,-37.477,-52.643,-52.643,-52.643,B,610
301009.SZ,M,0.25,10.6325,10.6325,10.6325,10.6325,-36.115,-37.7975,-37.7975,-37.7975,B,610
301009.SZ,M,0.5,17.31,17.31,17.31,17.31,-21.885,-32.165,-32.165,-32.165,B,610
301009.SZ,M,0.75,35.235,35.235,35.235,35.235,-8.8375,-8.8375,-8.8375,-8.8375,B,610
301009.SZ,M,0.9,46.56,46.56,46.56,46.56,-0.283,-0.283,-0.283,-0.283,B,610
301009.SZ,M,0.1,0,0,0,0,-43.152,-47.06,-47.06,-47.06,T,610
301009.SZ,M,0.25,0,0,0,0,-39.11,-43.45,-43.45,-43.45,T,610
301009.SZ,M,0.5,9.82,9.82,9.82,9.82,-31.34,-36.26,-36.26,-36.26,T,610
301009.SZ,M,0.75,26.62,26.62,26.62,26.62,-14.685,-14.685,-14.685,-14.685,T,610
301009.SZ,M,0.9,40.342,40.342,40.342,40.342,-9.074,-9.074,-9.074,-9.074,T,610
301010.SZ,M,0.1,11.912,12.122,12.122,12.122,-38.76,-50.025,-50.025,-50.025,B,610
301010.SZ,M,0.25,18.455,25.25,25.25,25.25,-35.1,-42.1425,-42.1425,-42.1425,B,610
301010.SZ,M,0.5,29.46,33.14,33.14,33.14,-18.135,-38,-38,-38,B,610
301010.SZ,M,0.75,74,74,74,74,-8.985,-10.125,-10.125,-10.125,B,610
301010.SZ,M,0.9,90.797,90.797,90.797,90.797,-0.828,-0.828,-0.828,-0.828,B,610
301010.SZ,M,0.1,0,0,0,0,-45.631,-51.617,-51.617,-51.617,T,610
301010.SZ,M,0.25,7.3775,11.015,11.015,11.015,-42.17,-47.06,-47.06,-47.06,T,610
301010.SZ,M,0.5,11.91,17.275,17.275,17.275,-37.22,-41.96,-41.96,-41.96,T,610
301010.SZ,M,0.75,22.97,24.8625,24.8625,24.8625,-26.2475,-30.6325,-30.6325,-30.6325,T,610
301010.SZ,M,0.9,66.716,66.716,66.716,66.716,-14.778,-14.778,-14.778,-14.778,T,610
301011.SZ,M,0.1,3.889,37.15,37.15,37.15,-39.006,-45.102,-45.102,-45.102,B,610
301011.SZ,M,0.25,30.1675,56.2225,56.2225,56.2225,-33.555,-33.99,-33.99,-33.99,B,610
301011.SZ,M,0.5,55.72,95.225,95.225,95.225,-15.515,-21.16,-21.16,-21.16,B,610
301011.SZ,M,0.75,94.9225,119.265,119.265,119.265,-6.7625,-8.8675,-8.8675,-8.8675,B,610
301011.SZ,M,0.9,136.177,138.168,138.168,138.168,-0.515,-5.365,-5.365,-5.365,B,610
301011.SZ,M,0.1,0,8.451,8.451,8.451,-45.469,-52.719,-52.719,-52.719,T,610
301011.SZ,M,0.25,18.07,33.735,33.735,33.735,-40.895,-40.895,-40.895,-40.895,T,610
301011.SZ,M,0.5,56.7,61.745,61.745,61.745,-35.04,-35.04,-35.04,-35.04,T,610
301011.SZ,M,0.75,80.035,88.7625,88.7625,88.7625,-24.245,-28.4975,-28.4975,-28.4975,T,610
301011.SZ,M,0.9,135.046,135.046,135.046,135.046,-10.966,-10.966,-10.966,-10.966,T,610
301012.SZ,M,0.1,1.497,1.497,1.497,1.497,-40.568,-47.975,-47.975,-47.975,B,610
301012.SZ,M,0.25,10.6625,10.6625,10.6625,10.6625,-35.1925,-46.1075,-46.1075,-46.1075,B,610
301012.SZ,M,0.5,18.55,18.55,18.55,18.55,-23.86,-34.435,-34.435,-34.435,B,610
301012.SZ,M,0.75,40.75,40.75,40.75,40.75,-7.5525,-7.5525,-7.5525,-7.5525,B,610
301012.SZ,M,0.9,82.111,82.111,82.111,82.111,-0.354,-0.354,-0.354,-0.354,B,610
301012.SZ,M,0.1,0,0,0,0,-50.715,-53.296,-53.296,-53.296,T,610
301012.SZ,M,0.25,0.5575,0.5575,0.5575,0.5575,-43.8575,-49.01,-49.01,-49.01,T,610
301012.SZ,M,0.5,9.635,9.635,9.635,9.635,-37.445,-37.445,-37.445,-37.445,T,610
301012.SZ,M,0.75,24.295,24.295,24.295,24.295,-8.575,-8.575,-8.575,-8.575,T,610
301012.SZ,M,0.9,59.837,59.837,59.837,59.837,-2.273,-2.273,-2.273,-2.273,T,610
301013.SZ,M,0.1,23.43,31.054,31.054,31.054,-40.056,-40.056,-40.056,-40.056,B,610
301013.SZ,M,0.25,37.83,37.83,37.83,37.83,-34.81,-34.81,-34.81,-34.81,B,610
301013.SZ,M,0.5,48.89,48.89,48.89,48.89,-14.7,-14.7,-14.7,-14.7,B,610
301013.SZ,M,0.75,66.94,66.94,66.94,66.94,-3.19,-3.19,-3.19,-3.19,B,610
301013.SZ,M,0.9,98.694,98.694,98.694,98.694,0,0,0,0,B,610
301013.SZ,M,0.1,0,0,0,0,-46.01,-46.01,-46.01,-46.01,T,610
301013.SZ,M,0.25,21.05,21.05,21.05,21.05,-32.79,-32.79,-32.79,-32.79,T,610
301013.SZ,M,0.5,31.47,31.47,31.47,31.47,-27.66,-27.66,-27.66,-27.66,T,610
301013.SZ,M,0.75,48.34,48.34,48.34,48.34,-22.71,-22.71,-22.71,-22.71,T,610
301013.SZ,M,0.9,83.95,83.95,83.95,83.95,-16.73,-16.73,-16.73,-16.73,T,610
301015.SZ,M,0.1,0,0,0,0,-27.54,-27.54,-27.54,-27.54,B,610
301015.SZ,M,0.25,0.365,0.365,0.365,0.365,-22.185,-22.185,-22.185,-22.185,B,610
301015.SZ,M,0.5,35.22,68.06,68.06,68.06,-19.46,-19.46,-19.46,-19.46,B,610
301015.SZ,M,0.75,71.51,72.925,72.925,72.925,0,0,0,0,B,610
301015.SZ,M,0.9,82.5,82.5,82.5,82.5,0,0,0,0,B,610
301015.SZ,M,0.1,0,0,0,0,-29.44,-29.44,-29.44,-29.44,T,610
301015.SZ,M,0.25,1.175,1.175,1.175,1.175,-27.02,-27.02,-27.02,-27.02,T,610
301015.SZ,M,0.5,27.77,43.82,43.82,43.82,-19.89,-19.89,-19.89,-19.89,T,610
301015.SZ,M,0.75,51.05,60.6,60.6,60.6,-15.24,-15.24,-15.24,-15.24,T,610
301015.SZ,M,0.9,62.92,73.08,73.08,73.08,-7.9,-7.9,-7.9,-7.9,T,610
301016.SZ,M,0.1,2.79,6.59,6.59,6.59,-34.6,-35.95,-35.95,-35.95,B,610
301016.SZ,M,0.25,14.525,29.29,29.29,29.29,-31.6,-34.77,-34.77,-34.77,B,610
301016.SZ,M,0.5,37.76,37.76,37.76,37.76,-11.34,-11.34,-11.34,-11.34,B,610
301016.SZ,M,0.75,67.07,86.4,86.4,86.4,0,0,0,0,B,610
301016.SZ,M,0.9,86.92,89.01,89.01,89.01,0,0,0,0,B,610
301016.SZ,M,0.1,0,8.22,8.22,8.22,-36.44,-42.97,-42.97,-42.97,T,610
301016.SZ,M,0.25,6.99,16.86,16.86,16.86,-33.61,-33.61,-33.61,-33.61,T,610
301016.SZ,M,0.5,17.52,42.33,42.33,42.33,-24.03,-24.03,-24.03,-24.03,T,610
301016.SZ,M,0.75,49.42,58.26,58.26,58.26,-13.78,-13.78,-13.78,-13.78,T,610
301016.SZ,M,0.9,66.34,66.34,66.34,66.34,-7.58,-7.58,-7.58,-7.58,T,610
301017.SZ,M,0.1,6.46,6.46,6.46,6.46,-50.16,-50.37,-50.37,-50.37,B,610
301017.SZ,M,0.25,11.115,11.115,11.115,11.115,-35.515,-49.985,-49.985,-49.985,B,610
301017.SZ,M,0.5,13.81,13.81,13.81,13.81,-21.93,-42.82,-42.82,-42.82,B,610
301017.SZ,M,0.75,33.6,33.6,33.6,33.6,-11.63,-29.555,-29.555,-29.555,B,610
301017.SZ,M,0.9,51.91,51.91,51.91,51.91,0,0,0,0,B,610
301017.SZ,M,0.1,0,0,0,0,-53.081,-56.193,-56.193,-56.193,T,610
301017.SZ,M,0.25,0.66,0.66,0.66,0.66,-51.7775,-53.4125,-53.4125,-53.4125,T,610
301017.SZ,M,0.5,6.415,6.415,6.415,6.415,-48.285,-51,-51,-51,T,610
301017.SZ,M,0.75,12.39,12.39,12.39,12.39,-25.65,-31.4675,-31.4675,-31.4675,T,610
301017.SZ,M,0.9,15.686,15.686,15.686,15.686,-21.14,-21.14,-21.14,-21.14,T,610
301018.SZ,M,0.1,4.7,24.26,24.26,24.26,-52.28,-52.28,-52.28,-52.28,B,610
301018.SZ,M,0.25,19.455,36.7,36.7,36.7,-47.5,-47.5,-47.5,-47.5,B,610
301018.SZ,M,0.5,98.31,98.31,98.31,98.31,-20.1,-20.1,-20.1,-20.1,B,610
301018.SZ,M,0.75,127.07,127.07,127.07,127.07,-6.065,-13.71,-13.71,-13.71,B,610
301018.SZ,M,0.9,138.95,138.95,138.95,138.95,0,-4.78,-4.78,-4.78,B,610
301018.SZ,M,0.1,0.711,12.541,12.541,12.541,-56.784,-56.784,-56.784,-56.784,T,610
301018.SZ,M,0.25,9.6975,22.575,22.575,22.575,-52.9275,-52.9275,-52.9275,-52.9275,T,610
301018.SZ,M,0.5,59.065,59.065,59.065,59.065,-33.435,-39.95,-39.95,-39.95,T,610
301018.SZ,M,0.75,86.0875,86.0875,86.0875,86.0875,-25.86,-25.86,-25.86,-25.86,T,610
301018.SZ,M,0.9,107.635,107.635,107.635,107.635,-15.57,-19.125,-19.125,-19.125,T,610
301019.SZ,M,0.1,8.257,8.257,8.257,8.257,-24.898,-27.356,-27.356,-27.356,B,610
301019.SZ,M,0.25,11.0725,11.0725,11.0725,11.0725,-19.9375,-20.57,-20.57,-20.57,B,610
301019.SZ,M,0.5,18.95,20.305,20.305,20.305,-6.995,-8.695,-8.695,-8.695,B,610
301019.SZ,M,0.75,25.24,26.29,26.29,26.29,-4.7325,-4.7325,-4.7325,-4.7325,B,610
301019.SZ,M,0.9,27.46,30.277,30.277,30.277,-1.614,-1.614,-1.614,-1.614,B,610
301019.SZ,M,0.1,0,0,0,0,-31.348,-33.554,-33.554,-33.554,T,610
301019.SZ,M,0.25,1.7025,1.7025,1.7025,1.7025,-23.8375,-24.7175,-24.7175,-24.7175,T,610
301019.SZ,M,0.5,11.73,12.945,12.945,12.945,-14.795,-15.36,-15.36,-15.36,T,610
301019.SZ,M,0.75,15.6425,15.6425,15.6425,15.6425,-8.4425,-8.4425,-8.4425,-8.4425,T,610
