ts_code,freq,quantile,pct_gain_1p,pct_gain_2p,pct_gain_3p,pct_gain_5p,pct_loss_1p,pct_loss_2p,pct_loss_3p,pct_loss_5p,top_or_bottom,period
301093.SZ,W,0.75,10.395,10.615,10.615,10.615,-5.79,-7.715,-7.715,-14.485,T,144
301093.SZ,W,0.9,24.218,24.278,25.916,25.916,-3.256,-3.854,-3.854,-3.854,T,144
301095.SZ,W,0.1,0.962,2.428,2.428,2.428,-33.476,-44.678,-55.39,-64.08,B,144
301095.SZ,W,0.25,3.835,15.77,15.77,15.77,-29.43,-38.64,-49.025,-60.255,B,144
301095.SZ,W,0.5,18.24,22.55,22.55,22.55,-14.24,-29.34,-39.24,-40.9,B,144
301095.SZ,W,0.75,31.7,43.2,43.2,43.2,-10.69,-13,-15.95,-15.95,B,144
301095.SZ,W,0.9,83.598,83.598,83.598,83.598,-0.282,-4.232,-4.232,-4.232,B,144
301095.SZ,W,0.1,0,0,0,0,-43.172,-54.53,-59.236,-66.86,T,144
301095.SZ,W,0.25,0,0,0,0,-34.48,-46.25,-53.945,-62.84,T,144
301095.SZ,W,0.5,2.62,13.36,13.36,13.36,-26.63,-33.96,-43.81,-56.8,T,144
301095.SZ,W,0.75,21.92,27.68,27.68,27.68,-15.475,-22.955,-29.505,-29.505,T,144
301095.SZ,W,0.9,56.122,56.122,56.122,56.122,-5.4,-11.16,-11.16,-11.16,T,144
301096.SZ,W,0.1,4.206,4.206,4.206,4.396,-22.998,-43.756,-46.806,-50.214,B,144
301096.SZ,W,0.25,6.26,7.22,8.45,8.45,-17.93,-23.06,-41.35,-47.42,B,144
301096.SZ,W,0.5,12.78,14.52,17.57,17.57,-9.31,-10.09,-19.86,-42.49,B,144
301096.SZ,W,0.75,18.62,26.73,26.73,26.73,-1.82,-5.22,-9.86,-15.96,B,144
301096.SZ,W,0.9,34.69,35.066,35.066,35.066,-0.156,-0.522,-1.3,-4.226,B,144
301096.SZ,W,0.1,0,0,0,0,-38.759,-50.016,-50.379,-50.843,T,144
301096.SZ,W,0.25,0,0.6075,1.935,1.935,-28.29,-32.17,-45.72,-49.5425,T,144
301096.SZ,W,0.5,6.41,6.62,10.455,10.625,-17.89,-19.675,-28.68,-46.105,T,144
301096.SZ,W,0.75,11.0125,12.035,17.585,17.585,-9.4025,-11.525,-17.46,-28.925,T,144
301096.SZ,W,0.9,14.367,22.98,23.112,23.112,-5.436,-7.797,-12.852,-17.586,T,144
301097.SZ,W,0.1,0.406,1.028,1.028,1.028,-22.568,-31.943,-42.455,-48.723,B,144
301097.SZ,W,0.25,3.0825,7.9425,7.9425,7.9425,-16.97,-29.6775,-34.345,-38.53,B,144
301097.SZ,W,0.5,15.03,19.07,19.07,19.07,-10.2,-22.065,-22.98,-29.765,B,144
301097.SZ,W,0.75,29.685,29.685,29.685,29.685,-4.0025,-4.4875,-7.0675,-14.435,B,144
301097.SZ,W,0.9,42.272,42.272,43.152,43.152,0,-0.966,-1.666,-3.395,B,144
301097.SZ,W,0.1,0,0,0,0,-32.195,-34.759,-44.824,-46.964,T,144
301097.SZ,W,0.25,0,2.5125,2.99,2.99,-26.58,-30.5225,-34.19,-40.21,T,144
301097.SZ,W,0.5,10.77,13.365,13.365,13.365,-17.255,-25.355,-28.815,-30.345,T,144
301097.SZ,W,0.75,24.1275,24.925,24.925,24.925,-8.515,-12.4675,-16.4875,-19.91,T,144
301097.SZ,W,0.9,40.084,40.084,40.084,40.084,-3.77,-3.874,-5.334,-9.913,T,144
301098.SZ,W,0.1,2.067,2.47,3.603,3.603,-36.047,-41.34,-43.127,-47.778,B,144
301098.SZ,W,0.25,2.895,6.64,7.335,7.335,-21.655,-38.45,-40.71,-43.615,B,144
301098.SZ,W,0.5,13.29,17.435,17.435,17.435,-9.595,-17.905,-25.69,-40.71,B,144
301098.SZ,W,0.75,22.9575,24.555,24.555,24.555,-3.875,-7.4675,-10.3675,-10.4,B,144
301098.SZ,W,0.9,30.779,33.618,33.618,33.618,0,-0.231,-0.423,-0.423,B,144
301098.SZ,W,0.1,0,0,0,0,-38.382,-42.966,-47.5,-57.546,T,144
301098.SZ,W,0.25,0,0,0.835,0.835,-32.435,-40.93,-42.585,-47.62,T,144
301098.SZ,W,0.5,2.59,7.24,7.55,7.55,-19.63,-23.38,-38.91,-41.12,T,144
301098.SZ,W,0.75,13.52,19.51,19.51,19.51,-7.57,-12.155,-19.87,-21.01,T,144
301098.SZ,W,0.9,24.082,25.34,25.34,25.34,-5.81,-5.888,-6.986,-6.986,T,144
301099.SZ,W,0.1,4.424,4.697,6.492,6.492,-37.058,-39.206,-52.321,-54.585,B,144
301099.SZ,W,0.25,11.395,13.8675,17.8275,17.8275,-30.3575,-34.625,-37.255,-50.5475,B,144
301099.SZ,W,0.5,23.135,24.805,31.105,31.56,-15.75,-24.64,-26.345,-36.68,B,144
301099.SZ,W,0.75,44.475,49.3225,49.3225,49.3225,-5.0425,-5.7575,-15.38,-15.38,B,144
301099.SZ,W,0.9,60.555,67.687,67.687,67.687,0,0,-0.405,-0.405,B,144
301099.SZ,W,0.1,0,0,0.016,0.648,-39.682,-46.304,-50.208,-58.72,T,144
301099.SZ,W,0.25,2.175,4.165,10.11,10.11,-34.08,-40.2,-41.985,-52.77,T,144
301099.SZ,W,0.5,16.9,19.08,20.18,21.29,-18.6,-27.38,-33.73,-38.06,T,144
301099.SZ,W,0.75,28.07,38.25,38.25,38.25,-9.83,-11.405,-14.75,-14.75,T,144
301099.SZ,W,0.9,41.176,57.984,59.068,59.068,-5.54,-5.54,-7.63,-7.63,T,144
301100.SZ,W,0.1,2.274,2.81,2.81,2.81,-32.252,-37.994,-41.704,-46.026,B,144
301100.SZ,W,0.25,5.13,5.55,5.55,5.55,-15.9,-32.88,-37.57,-41.75,B,144
301100.SZ,W,0.5,11.12,12.99,12.99,12.99,-8.65,-14.77,-22.72,-37.36,B,144
301100.SZ,W,0.75,27.47,38.91,38.91,38.91,-4.26,-4.26,-7.5,-14.51,B,144
301100.SZ,W,0.9,44.29,48.56,48.56,48.56,0,0,-0.082,-4.134,B,144
301100.SZ,W,0.1,0,0,0,0,-33.406,-38.666,-42.576,-50.804,T,144
301100.SZ,W,0.25,0,0,0,0,-23.51,-29.79,-37.72,-44.38,T,144
301100.SZ,W,0.5,5.02,11.82,11.82,11.82,-16.21,-20.53,-23.51,-38.74,T,144
301100.SZ,W,0.75,22.37,24.54,24.54,24.54,-6.97,-12.26,-15.99,-20.53,T,144
301100.SZ,W,0.9,34.234,34.522,34.522,34.522,-3.466,-3.856,-3.856,-6.384,T,144
301101.SZ,W,0.1,1.503,5.042,5.042,11.76,-32.019,-42.726,-46.458,-52.417,B,144
301101.SZ,W,0.25,6.4825,13.42,18.515,25.3125,-27.3375,-34.9625,-40.1725,-46.705,B,144
301101.SZ,W,0.5,16.03,25.61,31.94,47.55,-13.135,-22.165,-29.595,-40.115,B,144
301101.SZ,W,0.75,32.11,63.9775,92.1425,92.1425,-1.67,-3.94,-6.825,-18.145,B,144
301101.SZ,W,0.9,119.923,132.943,134.126,134.126,0,0,0,-0.327,B,144
301101.SZ,W,0.1,0,9.126,9.913,18.721,-34.105,-42.342,-46.587,-51.968,T,144
301101.SZ,W,0.25,7.065,16.0025,20.6125,28.04,-27.41,-35.6725,-41.925,-46.925,T,144
301101.SZ,W,0.5,14.215,35.335,36.47,45.385,-19.585,-21.77,-26.14,-37.85,T,144
301101.SZ,W,0.75,36.14,66.975,94.78,94.78,-6.42,-8.01,-12.815,-21.78,T,144
301101.SZ,W,0.9,73.807,108.648,109.761,109.761,-4.687,-5.718,-6.42,-7.851,T,144
301102.SZ,W,0.1,4.826,4.826,4.826,4.826,-28.418,-46.528,-51.586,-58.018,B,144
301102.SZ,W,0.25,10.86,16.25,16.25,16.25,-21.21,-33.2,-47.44,-50.82,B,144
301102.SZ,W,0.5,21.93,24.81,35.07,35.07,-12.81,-16.41,-21.21,-41.67,B,144
301102.SZ,W,0.75,35.18,55.25,59.95,59.95,-5.19,-5.19,-7.14,-9.87,B,144
301102.SZ,W,0.9,49.14,67.212,68.24,68.24,0,-0.56,-2.568,-5.58,B,144
301102.SZ,W,0.1,0,0,0,0,-32.81,-49.37,-57.15,-60.45,T,144
301102.SZ,W,0.25,2.73,8.61,8.61,8.61,-26.68,-36.585,-51.895,-57.875,T,144
301102.SZ,W,0.5,14.64,19.02,25.48,25.48,-18.86,-24.91,-25.66,-46.75,T,144
301102.SZ,W,0.75,23.7,41.29,41.29,41.29,-10.09,-11.185,-11.185,-21.04,T,144
301102.SZ,W,0.9,65.74,65.74,69.26,69.26,-3.48,-3.48,-3.48,-6.61,T,144
301103.SZ,W,0.1,0,0,0,0,-29.807,-46.009,-50.752,-57.12,B,144
301103.SZ,W,0.25,2.565,2.565,2.565,2.565,-22.2925,-38.1125,-47.13,-47.13,B,144
301103.SZ,W,0.5,11.64,11.64,11.64,11.64,-18.185,-20.68,-21.995,-30.97,B,144
301103.SZ,W,0.75,20.3475,24.8725,39.5075,39.5075,-8.34,-14.8725,-16.2225,-20.5225,B,144
301103.SZ,W,0.9,40.321,54.021,59.532,59.532,0,-0.07,-2.528,-15.146,B,144
301103.SZ,W,0.1,0,0,0,0,-32.904,-43.412,-49.553,-51.477,T,144
301103.SZ,W,0.25,0,0,0,0,-25.1375,-35.2925,-37.645,-46.3775,T,144
301103.SZ,W,0.5,11.42,14.645,14.645,14.645,-19.44,-20.54,-27.58,-39.225,T,144
301103.SZ,W,0.75,24.7,30.725,38.4925,38.4925,-11.005,-11.5375,-17.7625,-28.44,T,144
301103.SZ,W,0.9,31.546,48.602,48.602,48.602,-5.432,-6.576,-9.867,-16.516,T,144
301105.SZ,W,0.1,0.923,1.67,1.67,1.67,-41.897,-44.03,-44.822,-44.822,B,144
301105.SZ,W,0.25,3.5125,3.735,3.735,3.735,-13.7575,-40.8775,-43.225,-43.225,B,144
301105.SZ,W,0.5,8.865,10.41,10.41,10.41,-5.965,-15.445,-28.375,-28.375,B,144
301105.SZ,W,0.75,21.63,32.8125,32.8125,32.8125,0,-3.625,-3.625,-3.625,B,144
301105.SZ,W,0.9,36.66,45.605,45.605,45.605,0,0,0,0,B,144
301105.SZ,W,0.1,0,0,0,0,-42.906,-45.45,-45.852,-45.852,T,144
301105.SZ,W,0.25,0.13,0.48,0.48,0.48,-20.86,-43.24,-45.15,-45.15,T,144
301105.SZ,W,0.5,1.96,5.14,5.14,5.14,-13.29,-23,-40.33,-40.33,T,144
301105.SZ,W,0.75,9.8,15.19,15.19,15.19,-8.27,-14.23,-19.93,-19.93,T,144
301105.SZ,W,0.9,17.826,23.828,23.828,23.828,-1.044,-10.2,-10.2,-10.2,T,144
301106.SZ,W,0.1,0,0,0,0.832,-32.932,-33.228,-33.228,-33.228,B,144
301106.SZ,W,0.25,4.42,7.75,15.82,19.69,-16.7,-26.62,-26.62,-26.62,B,144
301106.SZ,W,0.5,14.57,23.93,33.35,40.28,-5.68,-11.7,-11.7,-11.7,B,144
301106.SZ,W,0.75,35.66,43.09,48.73,60.49,-0.48,-4.01,-4.57,-4.57,B,144
301106.SZ,W,0.9,42.954,48.67,66.566,74.178,0,-0.006,-0.006,-0.006,B,144
301106.SZ,W,0.1,0,0.54,7.043,7.974,-30.912,-30.912,-30.912,-30.912,T,144
301106.SZ,W,0.25,6.57,9.955,19.95,19.95,-21.875,-25.4875,-25.4875,-25.4875,T,144
301106.SZ,W,0.5,12.65,26.855,28.515,38.64,-14.23,-16.31,-16.44,-16.44,T,144
301106.SZ,W,0.75,27.445,35.3775,39.965,54.3575,-5.81,-8.1275,-11.2675,-11.2675,T,144
301106.SZ,W,0.9,37.124,40.322,45.816,60.775,-1.447,-5.657,-5.657,-5.657,T,144
301107.SZ,W,0.1,1.296,1.296,1.59,1.59,-41.684,-42.182,-42.182,-42.872,B,144
301107.SZ,W,0.25,5.17,7.04,7.04,7.04,-18.5,-38.02,-38.02,-40.72,B,144
301107.SZ,W,0.5,11.82,21.57,21.57,21.57,-7.75,-18.5,-27.85,-32.94,B,144
301107.SZ,W,0.75,24.99,31.39,32.9,32.9,-1.18,-7.42,-7.75,-11.33,B,144
301107.SZ,W,0.9,37.884,43.766,43.766,43.766,0,0,0,0,B,144
301107.SZ,W,0.1,0,0,0,0,-39.76,-43.47,-43.47,-48.6,T,144
301107.SZ,W,0.25,2.705,3.525,3.94,3.94,-20.51,-32.525,-37.3,-40.85,T,144
301107.SZ,W,0.5,7.93,15.98,18.06,18.06,-15.36,-17.54,-19.41,-33.31,T,144
301107.SZ,W,0.75,13.315,24.92,25.645,25.645,-9.52,-10.495,-13.64,-15.715,T,144
301107.SZ,W,0.9,24,30.08,30.08,30.08,-2.54,-3.04,-3.3,-3.3,T,144
301108.SZ,W,0.1,3.105,4.58,4.58,4.58,-24.795,-32.47,-37.58,-40.83,B,144
301108.SZ,W,0.25,4.635,5.9325,5.9325,5.9325,-16.475,-26.6825,-32.2425,-38.06,B,144
301108.SZ,W,0.5,8.735,10.705,10.765,10.765,-10.555,-16.34,-21.465,-34.76,B,144
301108.SZ,W,0.75,14.8425,17.6175,17.6175,17.6175,-5.25,-10.27,-12.275,-20.57,B,144
301108.SZ,W,0.9,21.435,24.625,24.625,24.625,-0.045,-2.19,-5.425,-10.37,B,144
301108.SZ,W,0.1,0,0,0,0,-27.928,-37.462,-38.648,-46.366,T,144
301108.SZ,W,0.25,0,0.73,0.73,0.73,-25.75,-31.005,-37.3,-40.005,T,144
301108.SZ,W,0.5,5.08,6.31,6.31,6.31,-14.52,-22.26,-28.35,-37.47,T,144
301108.SZ,W,0.75,10.365,11.635,11.635,11.635,-7.485,-13.145,-15.52,-23.485,T,144
301108.SZ,W,0.9,14.47,19.57,19.57,19.57,-4.61,-6.27,-7.998,-12.882,T,144
301109.SZ,W,0.1,0.65,3.78,5.396,7.92,-13.845,-17.254,-17.254,-17.254,B,144
301109.SZ,W,0.25,4.1675,5.33,7.59,12.76,-8.745,-15.85,-16.2875,-16.6375,B,144
301109.SZ,W,0.5,8.68,11.165,13.26,19.78,-5.43,-9.43,-10.65,-12.44,B,144
301109.SZ,W,0.75,14.1,22.515,22.8075,24.3825,-2.115,-3.1725,-3.5425,-4.065,B,144
301109.SZ,W,0.9,27.272,28.916,29.061,30.051,0,0,0,0,B,144
301109.SZ,W,0.1,0,2.31,3.024,4.278,-15.45,-18.58,-18.862,-19.474,T,144
301109.SZ,W,0.25,1.755,3.765,4.23,7.91,-12.975,-15.49,-16.83,-18.02,T,144
301109.SZ,W,0.5,5.07,6.48,11.4,17.16,-7.19,-11.04,-13.17,-14.56,T,144
301109.SZ,W,0.75,9.405,13.27,18.225,22.235,-4.44,-4.615,-8.975,-9.455,T,144
301109.SZ,W,0.9,15.874,21.226,23.284,24.294,-2.344,-2.344,-3.664,-5.836,T,144
301110.SZ,W,0.1,2.55,4.29,25.49,59.33,-34.58,-44.23,-44.23,-44.23,B,144
301110.SZ,W,0.25,4.39,19.74,59.815,78.015,-17.32,-29.48,-34.04,-36.4,B,144
301110.SZ,W,0.5,19.13,75.5,86.66,110.78,-10.28,-10.39,-19.42,-28.06,B,144
301110.SZ,W,0.75,73.93,113.235,145.035,150.72,-0.295,-0.295,-3.545,-7.58,B,144
301110.SZ,W,0.9,93.84,162.96,164.75,164.75,0,0,0,0,B,144
301110.SZ,W,0.1,0,0,0,41.968,-28.782,-49.124,-53.41,-53.41,T,144
301110.SZ,W,0.25,0,0,36.59,67.06,-23.31,-31.71,-39.94,-45.09,T,144
301110.SZ,W,0.5,4.2,66.94,68.53,85.78,-15.59,-15.59,-19.12,-33.13,T,144
301110.SZ,W,0.75,50.68,87.47,127.57,135.61,-6.49,-6.49,-7.7,-13.39,T,144
301110.SZ,W,0.9,75.09,155.82,159.106,159.106,-4.286,-4.286,-6.166,-6.41,T,144
301111.SZ,W,0.1,0.51,5.046,6.052,6.052,-33.34,-37.072,-42.474,-48.454,B,144
301111.SZ,W,0.25,6.08,10.13,13.86,18.7,-21.59,-31.55,-34.51,-44.71,B,144
301111.SZ,W,0.5,15.61,26.68,31.75,32.26,-13.05,-20.44,-30.19,-34.4,B,144
301111.SZ,W,0.75,31.75,41.97,45.13,45.13,-7.2,-9.68,-12.44,-15.15,B,144
301111.SZ,W,0.9,44.86,48.572,51.494,51.494,-2.688,-6.328,-6.736,-6.736,B,144
301111.SZ,W,0.1,0,0,0,0,-40.782,-47.68,-48.732,-52.422,T,144
301111.SZ,W,0.25,0,1.405,2.805,4.83,-28.44,-34.205,-36.07,-47.64,T,144
301111.SZ,W,0.5,6.62,11.87,15.75,17.13,-18.33,-26.34,-31.57,-35.08,T,144
301111.SZ,W,0.75,20.575,33.865,39.085,41.68,-10.155,-13.75,-16.63,-20.185,T,144
301111.SZ,W,0.9,49.712,49.712,49.712,49.712,-6.682,-7.634,-7.634,-7.634,T,144
301112.SZ,W,0.1,0,0,0,0,-36.786,-40.546,-45.56,-50.221,B,144
301112.SZ,W,0.25,2.555,3,3,3,-23.795,-37.685,-40.2375,-44.1,B,144
301112.SZ,W,0.5,10.675,12.68,12.68,12.68,-14.31,-21.975,-36.195,-38.46,B,144
301112.SZ,W,0.75,24.34,25.9225,25.9225,25.9225,-5.68,-8.83,-12.3575,-21.595,B,144
301112.SZ,W,0.9,31.895,35.978,36.616,36.616,-0.441,-0.441,-0.441,-0.441,B,144
301112.SZ,W,0.1,0,0,0,0,-35.774,-42.818,-48.262,-48.778,T,144
301112.SZ,W,0.25,0,1.95,1.95,1.95,-24.93,-39.05,-41.8,-47.15,T,144
301112.SZ,W,0.5,3.68,4.71,4.71,4.71,-19.57,-24.59,-29.13,-39.85,T,144
301112.SZ,W,0.75,11.41,14.63,14.63,14.63,-14.44,-14.72,-14.96,-22.18,T,144
301112.SZ,W,0.9,25.758,28.308,28.308,28.308,-5.406,-7.038,-7.038,-12.182,T,144
301113.SZ,W,0.1,0.38,1.666,1.666,1.666,-35.496,-39.042,-42.136,-51.43,B,144
301113.SZ,W,0.25,4.09,9.04,10.07,10.07,-19.67,-35.47,-37.445,-43.065,B,144
301113.SZ,W,0.5,14.64,19.28,19.28,19.28,-10.03,-22,-27.35,-35.15,B,144
301113.SZ,W,0.75,25.375,30.06,31.875,31.875,-1.93,-9.155,-12.35,-12.35,B,144
301113.SZ,W,0.9,38.152,51.6,53.856,53.856,0,-1.046,-1.046,-1.046,B,144
301113.SZ,W,0.1,0,0,0,0,-40.98,-45.552,-45.552,-54.56,T,144
301113.SZ,W,0.25,0,0,1.18,1.18,-26.24,-40.36,-42.36,-46.97,T,144
301113.SZ,W,0.5,2.85,11.33,14.5,14.5,-16.22,-24.94,-30.25,-39.05,T,144
301113.SZ,W,0.75,14.98,27.04,27.04,27.04,-7.08,-16.15,-16.15,-16.15,T,144
301113.SZ,W,0.9,30.556,46.402,46.402,46.402,-2.214,-4.104,-4.104,-4.104,T,144
301115.SZ,W,0.1,0.928,2.198,2.198,2.198,-22.524,-35.252,-46.188,-52.932,B,144
301115.SZ,W,0.25,2.46,3.13,3.13,3.13,-18.98,-32.72,-39.74,-48.32,B,144
301115.SZ,W,0.5,5.01,5.01,5.01,5.01,-12.18,-23.03,-25.34,-32.72,B,144
301115.SZ,W,0.75,12.23,12.23,12.23,12.23,-4.09,-8.17,-11.95,-11.95,B,144
301115.SZ,W,0.9,24.96,26.368,26.368,26.368,0,-0.028,-0.028,-0.028,B,144
301115.SZ,W,0.1,0,0,0,0,-24.65,-36.31,-47.3,-51.23,T,144
301115.SZ,W,0.25,0,0.17,0.17,0.17,-22.21,-35.6,-45.62,-48.42,T,144
301115.SZ,W,0.5,1.77,2.56,2.56,2.56,-18.83,-25.3,-26.52,-26.52,T,144
301115.SZ,W,0.75,6.16,6.16,6.16,6.16,-13.85,-14.93,-16.15,-16.15,T,144
301115.SZ,W,0.9,10.23,10.23,10.23,10.23,-5.86,-7.57,-7.57,-7.57,T,144
301116.SZ,W,0.1,0.305,0.305,0.74,0.91,-29.565,-44.335,-45.35,-59.11,B,144
301116.SZ,W,0.25,4.66,4.66,7.665,7.665,-18.96,-32.2175,-41.0675,-47.0875,B,144
301116.SZ,W,0.5,13.2,13.86,15.98,15.98,-13.465,-15.04,-19.205,-38.885,B,144
301116.SZ,W,0.75,30.06,52.3725,52.3725,52.3725,-1.9825,-3.27,-3.8025,-3.8025,B,144
301116.SZ,W,0.9,46.57,63.64,66.235,66.235,0,0,0,0,B,144
301116.SZ,W,0.1,0,0,0,0,-32.873,-46.143,-49.43,-60.83,T,144
301116.SZ,W,0.25,0,0,0,0,-26.19,-38.685,-44.3225,-49.69,T,144
301116.SZ,W,0.5,7.635,8.345,10.625,10.625,-15.125,-21.74,-30.355,-44.125,T,144
301116.SZ,W,0.75,19.555,39.5325,43.8075,43.8075,-9.255,-9.59,-11.2475,-11.2475,T,144
301116.SZ,W,0.9,40.361,55.777,57.166,57.166,-1.942,-1.942,-1.942,-1.942,T,144
301117.SZ,W,0.1,7.305,7.897,7.897,7.897,-33.392,-55.722,-62.9,-67.087,B,144
301117.SZ,W,0.25,12.57,13.5375,13.775,13.775,-24.4375,-45.5825,-61.6075,-63.28,B,144
301117.SZ,W,0.5,28.175,32.42,34.44,34.44,-14.13,-19.065,-27.025,-52.015,B,144
301117.SZ,W,0.75,40.2075,43.285,45.57,45.57,-5.9325,-12.795,-15.115,-19.04,B,144
301117.SZ,W,0.9,45.343,57.223,62.22,62.22,-0.07,-1.044,-4.865,-12.313,B,144
301117.SZ,W,0.1,0,0,0,0,-45.114,-59.378,-65.465,-70.814,T,144
301117.SZ,W,0.25,1.0875,2.83,2.83,2.83,-31.1025,-48.83,-62.4175,-64.8425,T,144
301117.SZ,W,0.5,7.545,11.015,11.5,11.5,-26.315,-34.78,-37.76,-54.755,T,144
301117.SZ,W,0.75,21.37,21.37,21.37,21.37,-12.8325,-15.62,-18.8075,-29.735,T,144
301117.SZ,W,0.9,35.258,39.26,39.26,39.26,-8.35,-10.641,-12.657,-13.904,T,144
301118.SZ,W,0.1,0.064,0.064,0.064,0.064,-31.02,-48.592,-54.072,-69.12,B,144
301118.SZ,W,0.25,2.635,2.635,2.635,2.635,-21.53,-38.895,-48.54,-64.335,B,144
301118.SZ,W,0.5,8.53,8.53,8.53,8.53,-16.28,-28.13,-39.43,-55.51,B,144
301118.SZ,W,0.75,18.275,21.01,21.01,21.01,-8.32,-15.295,-17.825,-17.825,B,144
301118.SZ,W,0.9,34.478,43.016,43.016,43.016,-1.576,-3.758,-3.758,-3.758,B,144
301118.SZ,W,0.1,0,0,0,0,-31.488,-47.896,-59.128,-69.183,T,144
301118.SZ,W,0.25,0.0275,0.1875,0.1875,0.1875,-25.615,-40.0325,-50.97,-61.545,T,144
301118.SZ,W,0.5,2.495,3.915,3.915,3.915,-20.87,-26.395,-39.565,-56.625,T,144
301118.SZ,W,0.75,10.3525,11.685,11.685,11.685,-15.565,-18.8675,-23.755,-23.755,T,144
301118.SZ,W,0.9,23.124,25.546,25.546,25.546,-3.975,-13.786,-14.713,-14.713,T,144
301119.SZ,W,0.1,0.348,3.258,12.882,15.474,-26.738,-38.756,-38.756,-41.618,B,144
301119.SZ,W,0.25,12.22,15.36,17.48,27.07,-15.25,-25.89,-29.55,-37.62,B,144
301119.SZ,W,0.5,16.96,30.39,37.81,46.07,-9.38,-11.07,-18.5,-29.48,B,144
301119.SZ,W,0.75,37.63,49.16,49.16,65.11,0,-3.68,-4.01,-10.32,B,144
301119.SZ,W,0.9,56.414,89.34,92.02,92.02,0,0,0,0,B,144
301119.SZ,W,0.1,0,0,6.435,14.48,-43.335,-45.555,-45.555,-45.555,T,144
301119.SZ,W,0.25,2.725,9.855,14.225,28.4075,-20.2425,-40.825,-40.825,-41.9375,T,144
301119.SZ,W,0.5,12.61,21.01,27.475,38.025,-14.565,-17.395,-20.365,-33.39,T,144
301119.SZ,W,0.75,19.9775,50.3375,55.7,61.8425,-7.9525,-9.055,-10.12,-18.5575,T,144
301119.SZ,W,0.9,44.88,76.64,76.64,76.64,-2.44,-3.485,-3.945,-7.485,T,144
301120.SZ,W,0.1,0.684,0.684,0.684,0.684,-34.023,-38.852,-43.643,-48.607,B,144
301120.SZ,W,0.25,5,7.0375,7.0375,7.0375,-22.1925,-35.165,-36.495,-43.935,B,144
301120.SZ,W,0.5,13.215,15.965,17.67,17.67,-14.395,-20.81,-24.65,-35.29,B,144
301120.SZ,W,0.75,29.97,29.97,29.97,29.97,-1.665,-8.9975,-10.18,-16.705,B,144
301120.SZ,W,0.9,46.979,49.449,49.449,49.449,0,0,0,-2.615,B,144
301120.SZ,W,0.1,0,0,0,0,-38.474,-46.452,-49.888,-53.912,T,144
301120.SZ,W,0.25,0,0,0,0,-24.88,-40.355,-43.585,-45.22,T,144
301120.SZ,W,0.5,2.63,6.45,6.45,6.45,-19.39,-24.88,-29.08,-38.27,T,144
301120.SZ,W,0.75,16.535,19.22,19.22,19.22,-10.345,-13.195,-15.97,-20.71,T,144
301120.SZ,W,0.9,51.786,51.786,51.786,51.786,-4.028,-4.382,-4.382,-11.664,T,144
301121.SZ,W,0.1,0,0.224,2.688,12.866,-36.226,-49.706,-57.33,-60.268,B,144
301121.SZ,W,0.25,5.12,6.45,17.2,29.12,-25.83,-43.58,-48.55,-54.75,B,144
301121.SZ,W,0.5,27.01,29.12,32.33,47.43,-15.67,-24.28,-32.54,-42.39,B,144
301121.SZ,W,0.75,35.43,59.3,62.24,72.85,-2.61,-12.15,-12.15,-12.15,B,144
301121.SZ,W,0.9,48.834,79.702,87.292,87.292,0,0,0,0,B,144
301121.SZ,W,0.1,0,0,0.414,9.522,-43.19,-48.526,-62.544,-63.386,T,144
301121.SZ,W,0.25,3.54,5.47,20.28,27.2,-29.15,-40.015,-49.365,-58.945,T,144
301121.SZ,W,0.5,21.42,29.35,29.65,39.06,-15.37,-19.87,-19.87,-19.87,T,144
301121.SZ,W,0.75,30.375,61.345,76.59,76.59,-8.02,-8.02,-8.02,-8.02,T,144
301121.SZ,W,0.9,43.684,80.184,90.712,90.712,-4.672,-4.672,-4.672,-4.672,T,144
301122.SZ,W,0.1,0,0,0,0,-33.14,-42.71,-53.31,-66.61,B,144
301122.SZ,W,0.25,3.69,9.555,9.555,9.555,-23.935,-37.315,-45.795,-59.165,B,144
301122.SZ,W,0.5,16.63,17.14,17.14,17.14,-18.51,-28.66,-39.69,-53.31,B,144
301122.SZ,W,0.75,23.23,25.35,25.35,25.35,-4.395,-19.37,-23.495,-32.05,B,144
301122.SZ,W,0.9,30.89,32.64,32.64,32.64,0,-2.52,-8.11,-8.11,B,144
301122.SZ,W,0.1,0,0,0,0,-39.71,-52.04,-56.6,-65.42,T,144
301122.SZ,W,0.25,0.63,1.79,1.79,1.79,-33.73,-42.37,-49.85,-61.785,T,144
301122.SZ,W,0.5,8.44,10.26,10.26,10.26,-25.37,-33.57,-45.55,-54.92,T,144
301122.SZ,W,0.75,20.26,22.64,22.64,22.64,-14.55,-25.935,-36.55,-46.625,T,144
301122.SZ,W,0.9,23.77,26.06,26.06,26.06,-7.93,-17.96,-17.96,-17.96,T,144
301123.SZ,W,0.1,9.026,11.57,11.57,12.756,-22.978,-39.682,-41.12,-46.214,B,144
301123.SZ,W,0.25,14.21,17.99,17.99,18.98,-16.98,-20.99,-37.26,-41.79,B,144
301123.SZ,W,0.5,20.18,26.21,27.95,27.95,-9.45,-11.63,-15.67,-37.73,B,144
301123.SZ,W,0.75,29.84,44.39,44.39,44.39,-0.96,-3.73,-3.77,-7.78,B,144
301123.SZ,W,0.9,49.94,59.338,59.338,59.338,0,0,-0.12,-0.12,B,144
301123.SZ,W,0.1,0,0.48,3.712,3.712,-32.54,-42.366,-47.171,-50.527,T,144
