iter	MultiClass
1516	0.4491479064
1517	0.4491258257
1518	0.4491033261
1519	0.4490767437
1520	0.4490579704
1521	0.4490331453
1522	0.4490107183
1523	0.4489884931
1524	0.4489666816
1525	0.4489429412
1526	0.4489268736
1527	0.4489185788
1528	0.4489067721
1529	0.4488843594
1530	0.4488595898
1531	0.4488395455
1532	0.4488199246
1533	0.4488034905
1534	0.4487953786
1535	0.448777875
1536	0.4487593676
1537	0.4487421601
1538	0.448724709
1539	0.4487101018
1540	0.4486883717
1541	0.4486667822
1542	0.4486519207
1543	0.4486303963
1544	0.4486164495
1545	0.4486027962
1546	0.4485747244
1547	0.44856148
1548	0.4485441535
1549	0.4485267915
1550	0.4484930999
1551	0.4484777902
1552	0.4484639178
1553	0.4484507255
1554	0.4484310138
1555	0.4484120074
1556	0.4483968001
1557	0.4483757071
1558	0.4483604188
1559	0.4483401138
1560	0.448326579
1561	0.4483103098
1562	0.448283332
1563	0.4482574133
1564	0.4482511923
1565	0.4482345939
1566	0.4482162113
1567	0.4481951471
1568	0.4481782974
1569	0.4481535209
1570	0.4481280076
1571	0.4481019787
1572	0.4480878029
1573	0.4480634121
1574	0.4480458782
1575	0.4480272616
1576	0.4480134718
1577	0.447994149
1578	0.4479703375
1579	0.4479526485
1580	0.4479342636
1581	0.4479135394
1582	0.4478865319
1583	0.4478716345
1584	0.4478590759
1585	0.4478388594
1586	0.4478222614
1587	0.4478044025
1588	0.4477740428
1589	0.4477599646
1590	0.4477499225
1591	0.4477306228
1592	0.4477082346
1593	0.447700035
1594	0.4476808987
1595	0.4476553511
1596	0.4476399481
1597	0.4476205156
1598	0.447598361
1599	0.4475628653
1600	0.4475466933
1601	0.4475357678
1602	0.4475204525
1603	0.4474982191
1604	0.4474796459
1605	0.4474590894
1606	0.4474440715
1607	0.4474259899
1608	0.4474077144
1609	0.4473945295
1610	0.4473738766
1611	0.4473636223
1612	0.4473416811
1613	0.4473280443
1614	0.447312167
1615	0.44729821
1616	0.4472830845
1617	0.4472584282
1618	0.447237373
1619	0.4472202579
1620	0.4472001399
1621	0.44718273
1622	0.4471673565
1623	0.4471543874
1624	0.4471406594
1625	0.4471245765
1626	0.4471000213
1627	0.447068528
1628	0.447055771
1629	0.4470335778
1630	0.4470167604
1631	0.4470054446
1632	0.4469881945
1633	0.446965034
1634	0.4469458936
1635	0.4469234432
1636	0.446900842
1637	0.4468907332
1638	0.446858543
1639	0.4468466011
1640	0.4468247367
1641	0.4468042516
1642	0.4467832299
1643	0.4467637156
1644	0.4467512949
1645	0.4467324992
1646	0.4466942192
1647	0.4466686069
1648	0.4466506823
1649	0.4466384052
1650	0.4466166506
1651	0.4466029912
1652	0.4465887827
1653	0.446566595
1654	0.4465426536
1655	0.4465283047
1656	0.4465087772
1657	0.4464870264
1658	0.446476298
1659	0.4464539832
1660	0.4464351454
1661	0.4464215119
1662	0.4463969513
1663	0.4463849711
1664	0.4463710747
1665	0.446353451
1666	0.4463340522
1667	0.4463152606
1668	0.4462983224
1669	0.4462848369
1670	0.4462595423
1671	0.4462368313
1672	0.4462251523
1673	0.4462108892
1674	0.446188768
1675	0.4461676978
1676	0.4461507955
1677	0.4461262623
1678	0.4461035557
1679	0.4460843843
1680	0.4460617347
1681	0.4460403881
1682	0.4460283153
1683	0.4460114631
1684	0.4459878713
1685	0.4459693837
1686	0.4459471206
1687	0.4459251982
1688	0.4459065088
1689	0.4458790595
1690	0.4458651432
1691	0.4458422533
1692	0.4458250895
1693	0.445807323
1694	0.4457937013
1695	0.4457662243
1696	0.4457519202
1697	0.4457378165
1698	0.4457162252
1699	0.44568741
1700	0.4456677245
1701	0.4456568806
1702	0.4456359935
1703	0.4456230257
1704	0.4456048784
1705	0.4455935961
1706	0.4455828327
1707	0.4455672727
1708	0.4455439667
1709	0.4455230942
1710	0.4455067787
1711	0.4454890662
1712	0.4454730869
1713	0.4454492493
1714	0.4454385777
1715	0.4454239561
1716	0.4453965643
1717	0.4453759807
1718	0.445358204
1719	0.4453350411
1720	0.4453210037
1721	0.4453043684
1722	0.4452662556
1723	0.4452460656
1724	0.4452243443
1725	0.4452066753
1726	0.4451825773
1727	0.4451647969
1728	0.4451414798
1729	0.4451219961
1730	0.4451055424
1731	0.4450869637
1732	0.4450677695
1733	0.4450533054
1734	0.445032335
1735	0.4450240155
1736	0.445007563
1737	0.4450004407
1738	0.4449858451
1739	0.4449690918
1740	0.4449435298
1741	0.4449225125
1742	0.4448991758
1743	0.4448842672
1744	0.4448683616
1745	0.4448455878
1746	0.4448340047
1747	0.4448175079
1748	0.4447891054
1749	0.4447791071
1750	0.4447581188
1751	0.4447381424
1752	0.4447041744
1753	0.4446714882
1754	0.4446616483
1755	0.4446445761
1756	0.4446221686
1757	0.4446024115
1758	0.4445861704
1759	0.4445627196
1760	0.4445467345
1761	0.4445290857
1762	0.4445134922
1763	0.4444944909
1764	0.4444709566
1765	0.4444542594
1766	0.4444318987
1767	0.4444133097
1768	0.4443928191
1769	0.4443757127
1770	0.4443605462
1771	0.4443504816
1772	0.4443344279
1773	0.4443162332
1774	0.4443022591
1775	0.4442901593
1776	0.4442753578
1777	0.4442485179
1778	0.4442299974
1779	0.4442135824
1780	0.4441934452
1781	0.4441640118
1782	0.4441450053
1783	0.4441306064
1784	0.4441142807
1785	0.4440991041
1786	0.4440842477
1787	0.4440693732
1788	0.4440431089
1789	0.444024264
1790	0.4440139872
1791	0.4440032849
1792	0.443987094
1793	0.4439671693
1794	0.4439492398
1795	0.4439378962
1796	0.4439254736
1797	0.443884813
1798	0.4438666177
1799	0.4438515108
1800	0.443832907
1801	0.4438151579
1802	0.4437945784
1803	0.4437857977
1804	0.443762401
1805	0.4437320075
1806	0.4437180429
1807	0.4437000036
1808	0.4436789553
1809	0.4436619286
1810	0.443644486
1811	0.4436318827
1812	0.443619186
1813	0.4436014315
1814	0.4435830082
1815	0.4435728242
1816	0.4435567781
1817	0.4435407844
1818	0.4435250992
1819	0.4435106806
1820	0.44349287
1821	0.4434728151
1822	0.4434546141
1823	0.4434373858
1824	0.4434227696
1825	0.4434109775
1826	0.4433886165
1827	0.4433558404
1828	0.4433289087
1829	0.4433153129
1830	0.443300343
1831	0.4432799789
1832	0.4432695608
1833	0.4432527455
1834	0.4432357159
1835	0.4432191758
1836	0.4432063054
1837	0.4431926641
1838	0.4431774094
1839	0.443160449
1840	0.4431446848
1841	0.4431273708
1842	0.4431114122
1843	0.4430988755
1844	0.4430910224
1845	0.4430780761
1846	0.4430619857
1847	0.4430375821
1848	0.443020777
1849	0.4430082164
1850	0.4429909374
1851	0.4429725212
1852	0.4429566406
1853	0.4429317092
1854	0.4429114418
1855	0.4428892448
1856	0.4428700545
1857	0.4428464718
1858	0.4428295637
1859	0.4428172332
1860	0.4428008071
1861	0.4427825547
1862	0.4427648359
1863	0.4427509383
1864	0.4427315721
1865	0.4427206173
1866	0.442707416
1867	0.4426939888
1868	0.4426796154
1869	0.4426673168
1870	0.4426520388
1871	0.4426346261
1872	0.4426141351
1873	0.4425972457
1874	0.442584095
1875	0.4425729236
1876	0.4425588413
1877	0.4425325078
1878	0.4425122112
1879	0.4424974677
1880	0.4424830171
1881	0.4424692416
1882	0.4424287866
1883	0.4424130647
1884	0.4424012162
1885	0.4423849945
1886	0.442372005
1887	0.4423545353
1888	0.4423323849
1889	0.4423168723
1890	0.4422990876
1891	0.4422853061
1892	0.4422674835
1893	0.4422427465
1894	0.4422295801
1895	0.4422177926
1896	0.4421974251
1897	0.4421803089
1898	0.442162658
1899	0.4421422796
1900	0.4421234259
1901	0.4421080985
1902	0.4420883137
1903	0.4420719285
1904	0.4420585266
1905	0.4420373193
1906	0.4420190144
1907	0.442003101
1908	0.4419745098
1909	0.44196512
1910	0.4419445996
1911	0.4419286979
1912	0.4419131903
1913	0.4418775679
1914	0.4418582763
1915	0.4418492367
1916	0.4418335686
1917	0.4418081261
1918	0.4417909929
1919	0.4417850013
1920	0.4417725164
1921	0.4417575149
1922	0.441739482
1923	0.4417315973
1924	0.4417183789
1925	0.4416921967
1926	0.441677542
1927	0.4416524927
1928	0.4416345731
1929	0.4416223046
1930	0.4415950928
1931	0.4415768332
1932	0.4415598745
1933	0.4415468805
1934	0.441533735
1935	0.4415164171
1936	0.4414977882
1937	0.4414755318
1938	0.4414586421
1939	0.4414397607
1940	0.4414152027
1941	0.4413978404
1942	0.4413719834
1943	0.4413527634
1944	0.4413388139
1945	0.4413257368
1946	0.441308438
1947	0.4412857517
1948	0.4412589514
1949	0.4412471778
1950	0.4412197826
1951	0.4411998314
1952	0.4411737499
1953	0.4411598021
1954	0.4411449885
1955	0.4411162294
1956	0.4411029415
1957	0.4410932512
1958	0.4410680222
1959	0.4410435812
1960	0.4410203947
1961	0.4410046972
1962	0.4409857282
1963	0.4409751299
1964	0.4409516574
1965	0.4409276063
1966	0.4409079156
1967	0.4408750331
1968	0.4408596968
1969	0.4408520154
1970	0.4408419012
1971	0.4408146767
1972	0.4407935911
1973	0.4407740823
1974	0.4407649834
1975	0.4407529716
1976	0.4407291818
1977	0.4407082334
1978	0.4406912623
1979	0.4406700893
1980	0.4406532329
1981	0.4406333738
1982	0.4406083403
1983	0.4405883394
1984	0.4405698557
1985	0.4405570388
1986	0.4405440961
1987	0.440532653
1988	0.4405109905
1989	0.440498888
1990	0.4404764621
1991	0.4404605216
1992	0.4404403574
1993	0.4404137711
1994	0.4403994372
1995	0.4403858997
1996	0.4403677332
1997	0.4403509931
1998	0.4403262134
1999	0.4403098197
2000	0.4402911116
2001	0.4402756489
2002	0.4402492729
2003	0.4402335941
2004	0.4402170072
2005	0.4401911658
2006	0.4401819991
2007	0.4401663653
2008	0.4401498803
2009	0.4401382546
2010	0.4401229686
2011	0.4401058836
2012	0.4400872231
2013	0.4400742553
2014	0.4400603281
2015	0.4400401683
2016	0.4400217118
2017	0.4400035726
2018	0.4399952802
2019	0.4399742582
2020	0.4399573725
2021	0.4399398242
2022	0.4399258827
2023	0.4399080602
2024	0.4398878727
2025	0.4398709615
2026	0.4398588497
2027	0.4398373535
2028	0.4398217323
2029	0.4398047884
2030	0.4397930655
2031	0.4397780958
2032	0.4397534846
2033	0.4397308212
2034	0.4397171167
2035	0.439694336
2036	0.4396706318
2037	0.4396554817
2038	0.4396433418
2039	0.4396275415
2040	0.4396185123
2041	0.4396043867
2042	0.4395844308
2043	0.4395758461
2044	0.4395613256
2045	0.4395479362
2046	0.4395283912
2047	0.4395117091
2048	0.4394995559
2049	0.4394700503
2050	0.4394561397
2051	0.439442166
2052	0.4394276279
2053	0.4394041441
2054	0.4393836003
2055	0.4393566044
2056	0.4393416578
2057	0.4393234039
2058	0.4393022782
2059	0.4392786372
2060	0.4392642263
2061	0.439251325
2062	0.4392393801
2063	0.4392188822
2064	0.4392056134
2065	0.4391927692
2066	0.4391738771
2067	0.4391566858
2068	0.4391355087
2069	0.439126905
2070	0.4391159472
2071	0.4390929615
2072	0.4390755261
2073	0.439061928
2074	0.4390530592
2075	0.4390419967
2076	0.4390249568
2077	0.4390102049
2078	0.4389955744
2079	0.4389720454
2080	0.4389607119
2081	0.4389437441
2082	0.4389298265
2083	0.4389175981
2084	0.438903776
2085	0.4388789268
2086	0.4388633143
2087	0.4388457804
2088	0.4388272362
2089	0.4388086287
2090	0.4387920816
2091	0.4387713496
2092	0.4387507688
2093	0.4387346255
2094	0.438720764
2095	0.4387011985
2096	0.4386832682
2097	0.4386680982
2098	0.4386471343
2099	0.4386335568
2100	0.4386133668
2101	0.43859782
2102	0.4385705107
2103	0.4385493995
2104	0.4385316021
2105	0.4385064658
2106	0.4384906652
2107	0.4384724659
2108	0.4384528972
2109	0.4384332748
2110	0.4384187891
2111	0.4384048896
2112	0.4383931596
2113	0.4383769228
2114	0.4383609109
2115	0.4383506494
2116	0.4383388163
2117	0.438325819
2118	0.438317465
2119	0.4383052504
2120	0.4382919731
2121	0.4382776775
2122	0.4382687104
2123	0.4382564401
2124	0.4382317216
2125	0.4382155736
2126	0.4382024706
2127	0.4381901654
2128	0.4381697439
2129	0.4381544125
2130	0.4381423831
2131	0.4381272786
2132	0.4381058599
2133	0.4380920551
2134	0.4380770058
2135	0.4380622518
2136	0.4380354503
2137	0.4380238604
2138	0.437992574
2139	0.4379652427
2140	0.4379481569
2141	0.4379348659
2142	0.437919361
2143	0.4379042983
2144	0.4378821381
2145	0.4378688354
2146	0.4378539048
2147	0.4378386676
2148	0.4378237498
2149	0.4378086954
2150	0.4377955483
2151	0.4377719527
2152	0.4377575892
2153	0.4377467056
2154	0.4377319206
2155	0.4377129264
2156	0.4376982404
2157	0.4376848068
2158	0.4376609105
2159	0.4376444842
2160	0.4376338197
2161	0.4376171055
2162	0.4376019039
2163	0.4375824597
2164	0.4375540925
2165	0.4375283346
2166	0.4375163151
2167	0.437501925
2168	0.4374828549
2169	0.4374627616
2170	0.437441777
2171	0.4374272423
2172	0.4374087443
2173	0.4373868944
2174	0.4373722165
2175	0.4373586242
2176	0.4373245495
2177	0.4373080969
2178	0.437286094
2179	0.4372741686
2180	0.437245328
2181	0.4372201266
2182	0.4372048271
2183	0.4371914415
2184	0.4371784098
2185	0.4371560781
2186	0.4371446242
2187	0.4371298088
2188	0.4371068623
2189	0.4370864283
2190	0.4370727166
2191	0.4370594156
2192	0.4370362083
2193	0.4370255092
2194	0.4370052017
2195	0.4369882716
2196	0.4369754082
2197	0.436956554
2198	0.4369298897
2199	0.4369079088
2200	0.436892701
2201	0.436869903
2202	0.4368531458
2203	0.4368397568
2204	0.4368252068
2205	0.4368032276
2206	0.4367768293
2207	0.4367592772
2208	0.4367502104
2209	0.4367303029
2210	0.4367193763
2211	0.4367062526
2212	0.4366935601
2213	0.4366709683
2214	0.4366463174
2215	0.4366268412
2216	0.4366102391
2217	0.4365942103
2218	0.436584518
2219	0.4365716294
2220	0.43655236
2221	0.4365340152
2222	0.4365146333
2223	0.4365039033
2224	0.4364840408
2225	0.4364601338
2226	0.4364448804
2227	0.4364301093
2228	0.4364160633
2229	0.4363998742
2230	0.4363837252
2231	0.436354403
2232	0.4363364406
2233	0.4363217881
2234	0.4363107171
2235	0.4362990004
2236	0.4362829859
2237	0.4362520771
2238	0.4362431698
2239	0.4362287065
2240	0.4362158381
2241	0.4362031483
2242	0.4361841478
2243	0.4361726476
2244	0.4361614789
2245	0.4361453369
2246	0.4361234976
2247	0.436093969
2248	0.4360783129
2249	0.4360608904
2250	0.4360428445
2251	0.4360331689
2252	0.4360205689
2253	0.4360045808
2254	0.4359906694
2255	0.4359789495
2256	0.4359616027
2257	0.4359422042
2258	0.4359274745
2259	0.435912606
2260	0.435893941
2261	0.4358726605
2262	0.4358628846
2263	0.4358491128
2264	0.4358380147
2265	0.4358255872
2266	0.4358057629
2267	0.4357897547
2268	0.4357746592
2269	0.4357598074
2270	0.4357356639
2271	0.4357215085
2272	0.4357028041
2273	0.4356635934
2274	0.4356545981
2275	0.4356396783
2276	0.4356283206
2277	0.4356079968
2278	0.4355925275
2279	0.4355777915
2280	0.4355657401
2281	0.4355506114
2282	0.4355291356
2283	0.4355175051
2284	0.4355075869
2285	0.4354919775
2286	0.4354749525
2287	0.4354576467
2288	0.4354417478
2289	0.4354293584
2290	0.4354163188
2291	0.4354018207
2292	0.4353810965
2293	0.4353682623
2294	0.4353549941
2295	0.4353348841
2296	0.4353170152
2297	0.435304544
2298	0.4352905855
2299	0.4352791112
2300	0.435257354
2301	0.4352451665
2302	0.4352327173
2303	0.4352130837
2304	0.435199333
2305	0.4351786011
2306	0.4351601751
2307	0.4351458812
2308	0.4351314111
2309	0.4351062408
2310	0.4350961574
2311	0.4350692975
2312	0.4350508932
2313	0.4350322108
2314	0.4350098075
2315	0.4349994813
2316	0.4349885577
2317	0.4349711178
2318	0.4349578171
2319	0.4349420713
2320	0.4349290094
2321	0.434910211
2322	0.4348882396
2323	0.4348769199
2324	0.4348509682
2325	0.4348361587
2326	0.434817634
2327	0.4348009082
2328	0.4347839198
2329	0.4347643609
2330	0.4347485692
2331	0.4347291962
2332	0.4347119384
2333	0.4346993594
2334	0.434689086
2335	0.4346718902
2336	0.4346578313
2337	0.4346438857
2338	0.4346324091
2339	0.434618009
2340	0.4346022205
2341	0.4345828313
2342	0.4345606016
2343	0.4345457269
2344	0.4345366795
2345	0.4345183226
2346	0.4345011814
2347	0.434481998
2348	0.4344690963
2349	0.4344501046
2350	0.4344347313
2351	0.4344209565
2352	0.434408572
2353	0.434397535
2354	0.4343842128
2355	0.4343694331
2356	0.434356337
2357	0.4343385429
2358	0.434326855
2359	0.4343071897
2360	0.434271911
2361	0.4342559059
2362	0.4342470719
2363	0.434228955
2364	0.4342119089
2365	0.4341969195
2366	0.4341741998
2367	0.4341573986
2368	0.4341449772
2369	0.4341253444
2370	0.4341078816
2371	0.4340863252
2372	0.4340716239
2373	0.4340588727
2374	0.4340422592
2375	0.4340282045
2376	0.43400564
2377	0.4339929338
2378	0.433973871
2379	0.4339641372
2380	0.4339471187
2381	0.4339278695
2382	0.4339048548
2383	0.4338866099
2384	0.4338683706
2385	0.4338584344
2386	0.4338449315
2387	0.4338305941
2388	0.4338172057
2389	0.4338034986
2390	0.4337879745
2391	0.4337758739
2392	0.433762311
2393	0.4337447322
2394	0.4337374358
2395	0.4337218074
2396	0.4337023904
2397	0.4336859404
2398	0.433664998
2399	0.4336428451
2400	0.433622687
2401	0.4336035436
2402	0.4335925792
2403	0.4335775631
2404	0.433566586
2405	0.4335501268
2406	0.4335309726
2407	0.4335182429
2408	0.4335043573
2409	0.4334961556
2410	0.4334824334
2411	0.4334695493
2412	0.4334570958
2413	0.4334418666
2414	0.4334261954
2415	0.4334154804
2416	0.4333995922
2417	0.4333875959
2418	0.4333715537
2419	0.4333549284
2420	0.4333391111
2421	0.4333234805
2422	0.4333080149
2423	0.43329854
2424	0.4332830439
2425	0.4332625372
2426	0.4332430664
2427	0.4332253071
2428	0.4332121367
2429	0.4331933163
2430	0.4331786855
2431	0.4331628725
2432	0.4331399692
2433	0.4331301401
2434	0.4331198152
2435	0.4331032379
2436	0.4330849512
2437	0.4330683294
2438	0.433052406
2439	0.4330349103
2440	0.433019256
2441	0.4329995917
2442	0.4329762639
2443	0.4329578952
2444	0.4329454476
2445	0.4329312204
2446	0.4329123549
2447	0.4328987995
2448	0.4328885406
2449	0.4328713252
2450	0.4328578985
2451	0.4328413529
2452	0.4328289971
2453	0.4328146833
2454	0.4327895695
2455	0.4327759118
2456	0.4327573791
2457	0.4327440771
2458	0.4327289705
2459	0.4327091534
2460	0.4326970556
2461	0.4326829713
2462	0.4326660206
2463	0.4326531752
2464	0.4326320297
2465	0.432608861
2466	0.4325835113
2467	0.4325652791
2468	0.4325508518
2469	0.4325315545
2470	0.4325110017
2471	0.4324918728
2472	0.4324844789
2473	0.4324718639
2474	0.4324509409
2475	0.4324333282
2476	0.4324163339
2477	0.432395813
2478	0.432364857
2479	0.4323460322
2480	0.4323323094
2481	0.4323156704
2482	0.4322986426
2483	0.4322891586
2484	0.4322701041
2485	0.4322572595
2486	0.4322476927
2487	0.4322323203
2488	0.4322196208
2489	0.432199775
2490	0.4321714607
2491	0.4321527926
2492	0.4321461392
2493	0.4321316901
2494	0.4321125415
2495	0.4320996067
2496	0.4320885047
2497	0.432076914
2498	0.432066168
2499	0.4320510855
2500	0.4320389814
2501	0.4320204379
2502	0.4320067154
2503	0.4319928689
2504	0.4319770627
2505	0.4319677267
2506	0.4319519178
2507	0.4319374227
2508	0.4319092362
2509	0.4318946025
2510	0.4318778055
2511	0.4318508263
2512	0.431834406
2513	0.4318169994
2514	0.4317969856
2515	0.4317845243
2516	0.4317678048
2517	0.4317574333
2518	0.4317454621
2519	0.4317253251
2520	0.4317063308
2521	0.4316952884
2522	0.4316693962
2523	0.4316533983
2524	0.4316361145
2525	0.4316181909
2526	0.4316027588
2527	0.4315827017
2528	0.4315708586
2529	0.4315494205
2530	0.431525191
2531	0.4315092226
2532	0.4314913772
2533	0.4314730257
2534	0.4314541274
2535	0.4314419969
2536	0.4314279014
2537	0.4314129721
2538	0.4313986993
2539	0.4313835484
2540	0.4313690409
2541	0.4313512247
2542	0.4313221218
2543	0.4313096187
2544	0.4312909346
2545	0.4312699868
2546	0.4312539151
2547	0.4312369687
2548	0.4312153928
2549	0.4311968535
2550	0.4311859582
2551	0.4311667077
2552	0.431147183
2553	0.4311329495
2554	0.4311174403
2555	0.4311028893
2556	0.4310937856
2557	0.4310849443
2558	0.4310654739
2559	0.4310515083
2560	0.4310352148
2561	0.4310209442
2562	0.431001149
2563	0.4309867362
2564	0.4309661116
2565	0.4309511066
2566	0.4309371082
2567	0.4309240765
2568	0.4309049164
2569	0.430891897
2570	0.4308744331
2571	0.430853558
2572	0.4308414842
2573	0.4308288383
2574	0.4308171798
2575	0.4308067104
2576	0.4307910115
2577	0.4307820745
2578	0.4307686287
2579	0.4307504768
2580	0.4307335741
2581	0.4307083538
2582	0.4306929446
2583	0.4306743439
2584	0.4306634719
2585	0.4306447341
2586	0.4306329071
2587	0.430612637
2588	0.430597096
2589	0.4305836969
2590	0.4305597792
2591	0.4305366826
2592	0.4305232915
2593	0.4305013215
2594	0.4304882719
2595	0.4304668453
2596	0.4304555877
2597	0.4304450123
2598	0.4304343185
2599	0.4304172578
2600	0.430404418
2601	0.4303802526
2602	0.430369096
2603	0.4303564706
2604	0.4303435709
2605	0.430334562
2606	0.4303164991
2607	0.4302969233
2608	0.4302766241
2609	0.4302640352
2610	0.4302475743
2611	0.4302321139
2612	0.4302218417
2613	0.4302013869
2614	0.4301857695
2615	0.4301658607
2616	0.43014361
2617	0.4301288708
2618	0.4301071151
2619	0.4300939741
2620	0.4300838782
2621	0.4300692175
2622	0.4300536594
2623	0.4300372166
2624	0.4300229428
2625	0.4300064328
2626	0.4299913079
2627	0.4299753001
2628	0.4299602195
2629	0.4299453958
2630	0.4299271379
2631	0.4299045989
2632	0.4298815963
2633	0.4298646967
2634	0.42984997
2635	0.4298344342
2636	0.429821428
2637	0.4298059295
2638	0.4297770532
2639	0.4297619098
2640	0.4297501703
2641	0.4297316899
2642	0.429719146
2643	0.4297040677
2644	0.429690576
2645	0.4296731602
2646	0.4296543053
2647	0.4296335451
2648	0.4296130526
2649	0.4295956854
2650	0.4295864642
2651	0.4295679586
2652	0.4295494636
2653	0.4295342424
2654	0.429519579
2655	0.4295075008
2656	0.4294943961
2657	0.4294704774
2658	0.4294513622
2659	0.4294398312
2660	0.4294241808
2661	0.4294101024
2662	0.4294022295
2663	0.4293862541
2664	0.4293641918
2665	0.4293478854
2666	0.4293344748
2667	0.4293229672
2668	0.4293020417
2669	0.4292873057
2670	0.4292797243
2671	0.4292653971
2672	0.4292503574
2673	0.4292347447
2674	0.4292217703
2675	0.4291944001
2676	0.4291720646
2677	0.4291564458
2678	0.4291395685
2679	0.4291295299
2680	0.4291111679
2681	0.42909794
2682	0.4290862174
2683	0.4290695061
2684	0.4290540221
2685	0.429032624
2686	0.4290210596
2687	0.4290088984
2688	0.4289927328
2689	0.4289778354
2690	0.428958478
2691	0.4289452122
2692	0.4289259566
2693	0.428900486
2694	0.4288823574
2695	0.4288686301
2696	0.4288547143
2697	0.42883911
2698	0.4288275528
2699	0.4288098484
2700	0.4287950988
2701	0.4287812564
2702	0.42876047
2703	0.4287483828
2704	0.4287333245
2705	0.4287185323
2706	0.4286925037
2707	0.4286796411
2708	0.4286627825
2709	0.4286413266
2710	0.4286257875
2711	0.4286101341
2712	0.4285911843
2713	0.4285757125
2714	0.4285553174
2715	0.4285444604
2716	0.4285256037
2717	0.4285022511
2718	0.4284940211
2719	0.4284785546
2720	0.4284659733
2721	0.4284546432
2722	0.4284393734
2723	0.4284293509
2724	0.4284164361
2725	0.4284000835
2726	0.4283906357
2727	0.4283756188
2728	0.4283644959
2729	0.4283521146
2730	0.4283340162
2731	0.4283167802
2732	0.4283056087
2733	0.4282990059
2734	0.4282864822
2735	0.4282699394
2736	0.4282567716
2737	0.4282432413
2738	0.428223517
2739	0.4282062008
2740	0.4281916783
2741	0.4281747026
2742	0.4281524447
2743	0.4281327923
2744	0.4281208118
2745	0.4281050806
2746	0.4280879179
2747	0.4280740452
2748	0.4280596531
2749	0.4280480422
2750	0.4280375252
2751	0.428021137
2752	0.4280048724
2753	0.4279901807
2754	0.4279793175
2755	0.4279680863
2756	0.427956999
2757	0.4279430854
2758	0.4279363481
2759	0.4279213704
2760	0.427912289
2761	0.4278893611
2762	0.4278743086
2763	0.4278529461
2764	0.4278401749
2765	0.4278241986
2766	0.4278141177
2767	0.4278006719
2768	0.4277890309
2769	0.4277728886
2770	0.4277644863
2771	0.4277465409
2772	0.4277324173
2773	0.4277193784
2774	0.4277081685
2775	0.4276961847
2776	0.4276857881
2777	0.4276698491
2778	0.4276530198
2779	0.4276367037
2780	0.4276216698
2781	0.4276087338
2782	0.4275965738
2783	0.4275830264
2784	0.4275671142
2785	0.4275462305
2786	0.4275327021
2787	0.4275252172
2788	0.4275054112
2789	0.4274902712
2790	0.4274804692
2791	0.4274712883
2792	0.4274605571
2793	0.427440736
2794	0.4274247906
2795	0.4274114284
2796	0.4273949946
2797	0.4273848517
2798	0.4273778633
2799	0.4273641476
2800	0.4273476631
2801	0.427328845
2802	0.4273140838
2803	0.4272955752
2804	0.4272812667
2805	0.4272702916
2806	0.4272573336
2807	0.4272414862
2808	0.4272307055
2809	0.4272129276
2810	0.4272034892
2811	0.4271878184
2812	0.4271655516
2813	0.4271497559
2814	0.4271341168
2815	0.4271183972
2816	0.4271038242
2817	0.4270903638
2818	0.4270735615
2819	0.4270511429
2820	0.4270282978
2821	0.4270064041
2822	0.4269920245
2823	0.4269739171
2824	0.4269579944
2825	0.4269412439
2826	0.4269357909
2827	0.4269179529
2828	0.4269021666
2829	0.426885537
2830	0.4268675831
2831	0.4268560902
2832	0.4268353914
2833	0.4268214548
2834	0.4268076891
2835	0.4267925273
2836	0.4267796735
2837	0.4267679746
2838	0.4267519926
2839	0.4267392565
2840	0.4267223026
2841	0.4267129379
2842	0.4267033069
2843	0.4266837174
2844	0.4266740128
2845	0.4266641684
2846	0.4266451891
2847	0.426622108
2848	0.4266016097
2849	0.4265861078
2850	0.4265709845
2851	0.4265593785
2852	0.4265498724
2853	0.4265295446
2854	0.4265105211
2855	0.426479799
2856	0.4264648381
2857	0.4264445591
2858	0.4264279255
2859	0.4264124341
2860	0.4263967012
2861	0.4263786336
2862	0.426365819
2863	0.4263490684
2864	0.4263407117
2865	0.4263252799
2866	0.426316187
2867	0.4263038775
2868	0.4262953084
2869	0.4262690379
2870	0.4262543474
2871	0.4262216422
2872	0.4262092914
2873	0.4262012005
2874	0.4261853143
2875	0.4261776587
2876	0.4261625742
2877	0.4261448538
2878	0.4261342742
2879	0.4261192945
2880	0.426098322
2881	0.4260805022
2882	0.4260707947
2883	0.4260604762
2884	0.4260422792
2885	0.4260268745
2886	0.4260136821
2887	0.4259939151
2888	0.4259825776
2889	0.4259627862
2890	0.4259494878
2891	0.425935112
2892	0.4259182178
2893	0.4259010059
2894	0.4258809328
2895	0.4258609152
2896	0.4258474929
2897	0.4258359626
2898	0.4258185193
2899	0.4257878931
2900	0.4257748579
2901	0.4257581825
2902	0.4257454253
2903	0.4257322909
2904	0.4257213728
2905	0.4257088892
2906	0.4256899263
2907	0.4256769294
2908	0.4256603279
2909	0.4256516485
2910	0.4256383291
2911	0.4256250742
2912	0.4256117143
2913	0.4255905149
2914	0.425575367
2915	0.4255643751
2916	0.4255540026
2917	0.4255379321
2918	0.4255163836
2919	0.4255061196
2920	0.4254954109
2921	0.4254795741
2922	0.4254654155
2923	0.4254503003
2924	0.4254411306
2925	0.4254240189
2926	0.4253997633
2927	0.4253801706
2928	0.425368727
