iter	Passed	Remaining
1377	8092319	27142742
1378	8097825	27135641
1379	8103580	27129378
1380	8110080	27125607
1381	8116168	27120452
1382	8121654	27113289
1383	8127252	27106500
1384	8133174	27100796
1385	8139593	27096742
1386	8145656	27091503
1387	8151235	27084651
1388	8156785	27077708
1389	8162672	27071885
1390	8168824	27066938
1391	8174363	27059961
1392	8179849	27052810
1393	8185483	27046151
1394	8191499	27040757
1395	8197263	27034528
1396	8203077	27028464
1397	8208901	27022435
1398	8214695	27016305
1399	8220471	27010121
1400	8226125	27003533
1401	8231877	26997271
1402	8237403	26990265
1403	8242982	26983439
1404	8249143	26978517
1405	8255474	26974144
1406	8261523	26968854
1407	8267858	26964494
1408	8273646	26958348
1409	8279435	26952203
1410	8285367	26946529
1411	8291305	26940871
1412	8296982	26934365
1413	8302527	26927433
1414	8308506	26921911
1415	8314594	26916736
1416	8320768	26911842
1417	8326792	26906462
1418	8332771	26900934
1419	8338783	26895513
1420	8344943	26890567
1421	8351338	26886375
1422	8357445	26881256
1423	8363371	26875553
1424	8369002	26868903
1425	8375665	26865565
1426	8381791	26860500
1427	8387528	26854188
1428	8393352	26848156
1429	8399097	26841870
1430	8405289	26837013
1431	8411107	26830962
1432	8417063	26825351
1433	8422557	26818267
1434	8428238	26811783
1435	8434652	26807629
1436	8441396	26804517
1437	8447813	26800366
1438	8453735	26794640
1439	8459308	26787809
1440	8465335	26782418
1441	8471717	26778146
1442	8477556	26772158
1443	8483112	26765276
1444	8488755	26758672
1445	8494931	26753745
1446	8501288	26749389
1447	8507567	26744784
1448	8514623	26742616
1449	8520880	26737936
1450	8527074	26733053
1451	8533282	26728214
1452	8539226	26722549
1453	8545239	26717097
1454	8551912	26713706
1455	8558330	26709514
1456	8564813	26705523
1457	8570732	26699770
1458	8576216	26692665
1459	8582137	26686922
1460	8588378	26682171
1461	8594663	26677553
1462	8600863	26672671
1463	8606365	26665622
1464	8612213	26659649
1465	8618364	26654614
1466	8624536	26649639
1467	8630427	26643800
1468	8635927	26636751
1469	8641605	26630252
1470	8647505	26624441
1471	8653503	26618928
1472	8659491	26613385
1473	8664974	26606293
1474	8670555	26599501
1475	8676805	26594761
1476	8682867	26589445
1477	8688873	26583956
1478	8694381	26576943
1479	8699916	26570015
1480	8705801	26564157
1481	8711947	26559095
1482	8717934	26553545
1483	8723564	26546910
1484	8729333	26540699
1485	8735522	26535766
1486	8741644	26530627
1487	8747786	26525545
1488	8753621	26519534
1489	8759067	26512343
1490	8765132	26507029
1491	8771341	26502150
1492	8777392	26496788
1493	8782909	26489819
1494	8788505	26483089
1495	8794539	26477676
1496	8800207	26471165
1497	8805891	26464701
1498	8811209	26457142
1499	8816584	26449753
1500	8822303	26443400
1501	8828020	26437041
1502	8833710	26430602
1503	8839728	26425145
1504	8845555	26419118
1505	8851744	26414169
1506	8857441	26407755
1507	8863245	26401656
1508	8868959	26395291
1509	8874659	26388887
1510	8880116	26381761
1511	8885799	26375309
1512	8891421	26368677
1513	8897178	26362445
1514	8902861	26355997
1515	8908555	26349579
1516	8914401	26343613
1517	8920060	26337094
1518	8926040	26331526
1519	8931797	26325298
1520	8937420	26318676
1521	8943061	26312107
1522	8948703	26305544
1523	8954522	26299501
1524	8960354	26293498
1525	8966014	26286991
1526	8972412	26282646
1527	8978150	26276365
1528	8984193	26270980
1529	8990181	26265432
1530	8996069	26259592
1531	9002211	26254491
1532	9008693	26250382
1533	9015589	26247472
1534	9021932	26242950
1535	9027903	26237343
1536	9033934	26231911
1537	9040144	26226999
1538	9046011	26221088
1539	9052013	26215570
1540	9058047	26210145
1541	9063960	26204369
1542	9069885	26198625
1543	9075904	26193154
1544	9082060	26188077
1545	9088213	26182991
1546	9095073	26179936
1547	9101414	26175386
1548	9107729	26170756
1549	9113657	26165016
1550	9119520	26159087
1551	9125358	26153089
1552	9131309	26147413
1553	9137027	26141069
1554	9142590	26134285
1555	9148180	26127581
1556	9154153	26121968
1557	9160399	26117134
1558	9166086	26110704
1559	9172043	26105046
1560	9177750	26098676
1561	9183405	26092160
1562	9189410	26086636
1563	9195390	26081044
1564	9200856	26073993
1565	9206227	26066674
1566	9212570	26062109
1567	9219151	26058214
1568	9225194	26052795
1569	9231200	26047274
1570	9237106	26041466
1571	9243457	26036916
1572	9249495	26031478
1573	9255790	26026764
1574	9262283	26022607
1575	9268733	26018323
1576	9275270	26014279
1577	9281474	26009302
1578	9287649	26004241
1579	9294249	26000370
1580	9300607	25995815
1581	9307386	25992436
1582	9313769	25987947
1583	9319814	25982514
1584	9325647	25976488
1585	9332209	25972491
1586	9338349	25967318
1587	9344417	25961944
1588	9350608	25956913
1589	9356261	25950384
1590	9362226	25944723
1591	9368471	25939838
1592	9374695	25934893
1593	9380263	25928131
1594	9385927	25921637
1595	9392409	25917401
1596	9399441	25914677
1597	9406126	25910993
1598	9412563	25906624
1599	9419382	25903300
1600	9426012	25899455
1601	9432552	25895359
1602	9439194	25891539
1603	9446159	25888601
1604	9453271	25886062
1605	9459253	25880422
1606	9464853	25873741
1607	9470679	25867676
1608	9476406	25861343
1609	9482145	25855042
1610	9488052	25849201
1611	9493784	25842882
1612	9499790	25837310
1613	9505350	25830525
1614	9511317	25824846
1615	9517255	25819090
1616	9522956	25812687
1617	9529012	25807251
1618	9534777	25801026
1619	9540226	25793944
1620	9546018	25787794
1621	9551574	25781006
1622	9557265	25774585
1623	9562792	25767722
1624	9568313	25760844
1625	9573888	25754112
1626	9579501	25747485
1627	9585202	25741097
1628	9590819	25734481
1629	9596716	25728621
1630	9602340	25722025
1631	9607876	25715199
1632	9613650	25709009
1633	9619439	25702858
1634	9625020	25696155
1635	9630926	25690319
1636	9637153	25685339
1637	9643092	25679590
1638	9649331	25674638
1639	9654937	25668005
1640	9660418	25661038
1641	9666000	25654341
1642	9671676	25647897
1643	9677496	25641834
1644	9683111	25635229
1645	9688952	25629222
1646	9694761	25623130
1647	9700472	25616783
1648	9706231	25610560
1649	9712039	25604467
1650	9717891	25598491
1651	9723606	25592154
1652	9729295	25585752
1653	9735043	25579502
1654	9740745	25573134
1655	9746319	25566433
1656	9752236	25560629
1657	9758192	25554929
1658	9763859	25548470
1659	9769430	25541763
1660	9775189	25535549
1661	9780578	25528368
1662	9786383	25522277
1663	9791968	25515609
1664	9797547	25508930
1665	9803003	25501931
1666	9808645	25495418
1667	9814447	25489319
1668	9820106	25482854
1669	9826028	25477067
1670	9831742	25470743
1671	9837554	25464674
1672	9843026	25457726
1673	9849131	25452413
1674	9855173	25446940
1675	9861164	25441334
1676	9867026	25435394
1677	9872885	25429446
1678	9878600	25423129
1679	9884331	25416852
1680	9890075	25410610
1681	9896293	25405585
1682	9901993	25399230
1683	9907906	25393423
1684	9914256	25388734
1685	9920130	25382826
1686	9925893	25376631
1687	9932020	25371371
1688	9937971	25365657
1689	9943832	25359713
1690	9949452	25353157
1691	9955022	25346474
1692	9960690	25340044
1693	9966256	25333354
1694	9971802	25326613
1695	9977691	25320745
1696	9983261	25314069
1697	9988723	25307118
1698	9994245	25300322
1699	9999900	25293867
1700	10005488	25287240
1701	10011083	25280632
1702	10016701	25274084
1703	10022283	25267446
1704	10028027	25261218
1705	10033719	25254860
1706	10039376	25248413
1707	10044980	25241837
1708	10051142	25236659
1709	10057122	25231026
1710	10062735	25224473
1711	10068325	25217861
1712	10074207	25211983
1713	10079950	25205756
1714	10085522	25199105
1715	10091211	25192744
1716	10097218	25187179
1717	10102975	25180989
1718	10108502	25174229
1719	10114246	25168008
1720	10119813	25161350
1721	10125436	25154830
1722	10131243	25148769
1723	10136684	25141800
1724	10142324	25135326
1725	10147917	25128736
1726	10153481	25122076
1727	10159334	25116131
1728	10164933	25109561
1729	10170704	25103415
1730	10176314	25096871
1731	10181925	25090333
1732	10187305	25083228
1733	10192916	25076689
1734	10198755	25070714
1735	10204114	25063563
1736	10209687	25056936
1737	10215384	25050614
1738	10220971	25044025
1739	10226550	25037415
1740	10232625	25032022
1741	10238809	25026893
1742	10244577	25020748
1743	10250527	25015048
1744	10256524	25009462
1745	10262519	25003871
1746	10268127	24997335
1747	10273630	24990548
1748	10279509	24984675
1749	10285208	24978362
1750	10291137	24972611
1751	10296777	24966160
1752	10302323	24959478
1753	10307989	24953092
1754	10313353	24945975
1755	10318663	24938729
1756	10324321	24932324
1757	10330174	24926394
1758	10335817	24919955
1759	10341318	24913175
1760	10346786	24906319
1761	10352523	24900110
1762	10358339	24894091
1763	10363912	24887491
1764	10369388	24880657
1765	10375018	24874194
1766	10380578	24867566
1767	10386211	24861111
1768	10391782	24854511
1769	10397361	24847931
1770	10402864	24841171
1771	10408285	24834215
1772	10414067	24828123
1773	10419862	24822063
1774	10425449	24815506
1775	10431309	24809600
1776	10436960	24803198
1777	10442700	24797009
1778	10448477	24790906
1779	10454240	24784773
1780	10460151	24778989
1781	10466113	24773326
1782	10472314	24768228
1783	10478104	24762157
1784	10484005	24756350
1785	10489750	24750172
1786	10495588	24744217
1787	10501536	24738519
1788	10507308	24732406
1789	10512732	24725475
1790	10518249	24718766
1791	10523786	24712106
1792	10529629	24706162
1793	10535377	24699997
1794	10541083	24693736
1795	10546466	24686717
1796	10551995	24680041
1797	10557528	24673379
1798	10563042	24666671
1799	10568697	24660293
1800	10574298	24653792
1801	10580045	24647629
1802	10585898	24641716
1803	10591500	24635219
1804	10597486	24629615
1805	10603121	24623195
1806	10608809	24616900
1807	10614370	24610310
1808	10620131	24604185
1809	10625760	24597754
1810	10631535	24591664
1811	10637396	24585770
1812	10643108	24579535
1813	10648961	24573623
1814	10655013	24568171
1815	10660760	24562015
1816	10666517	24555885
1817	10672101	24549354
1818	10678065	24543700
1819	10683776	24537465
1820	10689525	24531315
1821	10695311	24525252
1822	10701396	24519875
1823	10707658	24514902
1824	10713431	24508809
1825	10719115	24502512
1826	10725086	24496872
1827	10731479	24492195
1828	10737339	24486300
1829	10742890	24479700
1830	10748678	24473643
1831	10754148	24466861
1832	10759872	24460660
1833	10765547	24454346
1834	10771616	24448927
1835	10777388	24442834
1836	10782784	24435891
1837	10788519	24429716
1838	10794129	24423258
1839	10799747	24416820
1840	10805284	24410200
1841	10810932	24403831
1842	10816431	24397128
1843	10821862	24390271
1844	10827400	24383658
1845	10833351	24377975
1846	10839436	24372592
1847	10845383	24366900
1848	10851241	24361007
1849	10857063	24355034
1850	10862636	24348502
1851	10868395	24342388
1852	10873945	24335807
1853	10879631	24329532
1854	10885218	24323035
1855	10891072	24317135
1856	10896649	24310618
1857	10902286	24304235
1858	10907841	24297670
1859	10913295	24290884
1860	10918648	24283872
1861	10924302	24277531
1862	10930061	24271425
1863	10935497	24264602
1864	10941184	24258335
1865	10946611	24251496
1866	10952145	24244893
1867	10957911	24238806
1868	10963403	24232113
1869	10968914	24225463
1870	10974518	24219019
1871	10979909	24212108
1872	10985540	24205727
1873	10991180	24199364
1874	10996783	24192922
1875	11002258	24186201
1876	11007841	24179718
1877	11013646	24173722
1878	11019305	24167407
1879	11024764	24160654
1880	11030287	24154043
1881	11035725	24147245
1882	11041391	24140949
1883	11047008	24134546
1884	11052449	24127761
1885	11058640	24122613
1886	11064248	24116191
1887	11070054	24110204
1888	11075703	24103874
1889	11081452	24097761
1890	11087078	24091382
1891	11092746	24085097
1892	11098492	24078979
1893	11104027	24072405
1894	11109746	24066231
1895	11115295	24059690
1896	11120970	24053422
1897	11126622	24047106
1898	11132547	24041377
1899	11138478	24035665
1900	11144441	24030018
1901	11150140	24023804
1902	11155721	24017336
1903	11161215	24010681
1904	11166647	24003896
1905	11172213	23997398
1906	11178131	23991657
1907	11183726	23985224
1908	11189504	23979185
1909	11195038	23972621
1910	11200650	23966226
1911	11206238	23959782
1912	11212009	23953728
1913	11217713	23947532
1914	11223187	23940846
1915	11228645	23934126
1916	11234180	23927574
1917	11239965	23921553
1918	11245583	23915178
1919	11251331	23909079
1920	11256645	23902058
1921	11262205	23895563
1922	11267770	23889080
1923	11273244	23882403
1924	11278761	23875820
1925	11284478	23869659
1926	11289899	23862875
1927	11295686	23856864
1928	11301273	23850432
1929	11306763	23843795
1930	11312483	23837646
1931	11317976	23831018
1932	11323740	23824962
1933	11329417	23818723
1934	11335341	23813005
1935	11340981	23806687
1936	11346497	23800113
1937	11352243	23794022
1938	11357955	23787857
1939	11363847	23782072
1940	11370009	23776851
1941	11375744	23770737
1942	11381583	23764840
1943	11387492	23759089
1944	11393318	23753164
1945	11398800	23746524
1946	11404434	23740202
1947	11410209	23734173
1948	11416122	23728431
1949	11421617	23721821
1950	11427328	23715661
1951	11433530	23710517
1952	11439759	23705431
1953	11445572	23699481
1954	11451347	23693452
1955	11457178	23687541
1956	11462566	23680713
1957	11467932	23673842
1958	11473622	23667641
1959	11479363	23661545
1960	11485143	23655530
1961	11490959	23649589
1962	11496358	23642790
1963	11501764	23636009
1964	11507513	23629931
1965	11513114	23623552
1966	11518714	23617171
1967	11524475	23611120
1968	11529996	23604578
1969	11535641	23598292
1970	11541292	23592017
1971	11546971	23585802
1972	11552743	23579775
1973	11558411	23573537
1974	11563790	23566712
1975	11569432	23560423
1976	11575225	23554442
1977	11580980	23548383
1978	11586618	23542088
1979	11592254	23535789
1980	11597740	23529187
1981	11603402	23522941
1982	11609184	23516941
1983	11614848	23510700
1984	11620339	23504112
1985	11625538	23496934
1986	11631164	23490619
1987	11636694	23484113
1988	11642405	23477973
1989	11647926	23471450
1990	11653426	23464885
1991	11659008	23458487
1992	11664634	23452177
1993	11670494	23446340
1994	11675983	23439756
1995	11681431	23433091
1996	11686880	23426430
1997	11692551	23420215
1998	11697998	23413552
1999	11703290	23406581
2000	11708952	23400349
2001	11714505	23393902
2002	11720168	23387674
2003	11725688	23381162
2004	11731533	23375300
2005	11737371	23369422
2006	11742859	23362848
2007	11748521	23356623
2008	11754183	23350396
2009	11760098	23344672
2010	11766222	23339363
2011	11771890	23333150
2012	11777446	23326715
2013	11782912	23320102
2014	11788552	23313836
2015	11794488	23308155
2016	11800213	23302056
2017	11806104	23296288
2018	11812360	23291236
2019	11818415	23285788
2020	11824116	23279643
2021	11829778	23273421
2022	11835269	23266864
2023	11840898	23260579
2024	11846810	23254850
2025	11853121	23249903
2026	11859087	23244278
2027	11865006	23238562
2028	11870915	23232826
2029	11876813	23227068
2030	11882610	23221113
2031	11888564	23215464
2032	11894630	23210034
2033	11900593	23204401
2034	11906476	23198614
2035	11912548	23193192
2036	11918626	23187785
2037	11924323	23181633
2038	11929943	23175334
2039	11935651	23169205
2040	11941213	23162794
2041	11946695	23156230
2042	11952114	23149544
2043	11957510	23142813
2044	11963190	23136634
2045	11968813	23130347
2046	11974771	23124705
2047	11980465	23118554
2048	11985856	23111820
2049	11991800	23106152
2050	11997331	23099688
2051	12003094	23093673
2052	12008576	23087117
2053	12014054	23080554
2054	12019741	23074394
2055	12025670	23068699
2056	12031823	23063432
2057	12037793	23057814
2058	12043855	23052371
2059	12049933	23046959
2060	12055686	23040925
2061	12061412	23034841
2062	12066959	23028414
2063	12072482	23021943
2064	12077935	23015339
2065	12083500	23008950
2066	12089318	23003042
2067	12095462	22997755
2068	12101043	22991398
2069	12106520	22984843
2070	12112050	22978390
2071	12117830	22972413
2072	12123480	22966187
2073	12129042	22959797
2074	12134448	22953114
2075	12139939	22946590
2076	12145486	22940174
2077	12151207	22934087
2078	12156782	22927727
2079	12162393	22921433
2080	12167859	22914868
2081	12173477	22908589
2082	12179035	22902199
2083	12184421	22895486
2084	12190064	22889257
2085	12195752	22883114
2086	12201243	22876601
2087	12206979	22870546
2088	12212793	22864641
2089	12218332	22858219
2090	12224149	22852320
2091	12229776	22846064
2092	12235491	22839973
2093	12241027	22833549
2094	12246781	22827532
2095	12252397	22821259
2096	12257878	22814734
2097	12263451	22808383
2098	12269265	22802479
2099	12274719	22795907
2100	12280242	22789463
2101	12285730	22782958
2102	12291398	22776785
2103	12297009	22770507
2104	12302690	22764360
2105	12308334	22758145
2106	12313784	22751573
2107	12319244	22745019
2108	12324857	22738748
2109	12330900	22733271
2110	12336573	22727112
2111	12341998	22720497
2112	12347405	22713849
2113	12352940	22707439
2114	12358527	22701125
2115	12363952	22694514
2116	12369541	22688205
2117	12374978	22681618
2118	12380352	22674916
2119	12385981	22668682
2120	12391760	22662725
2121	12397255	22656247
2122	12402644	22649576
2123	12408168	22643155
2124	12413860	22637040
2125	12419370	22630593
2126	12425109	22624565
2127	12430719	22618301
2128	12436450	22612258
2129	12442102	22606073
2130	12447725	22599835
2131	12453407	22593706
2132	12458985	22587387
2133	12464950	22581770
2134	12471688	22577554
2135	12477499	22571656
2136	12483943	22566904
2137	12489781	22561055
2138	12496001	22555895
2139	12501792	22549961
2140	12507551	22543970
2141	12513424	22538185
2142	12519151	22532135
2143	12524719	22525801
2144	12530354	22519587
2145	12535819	22513069
2146	12541462	22506871
2147	12547004	22500493
2148	12552497	22494027
2149	12557856	22487324
2150	12563456	22481053
2151	12569298	22475214
2152	12574984	22469097
2153	12580503	22462682
2154	12585878	22456011
2155	12591438	22449670
2156	12597113	22443536
2157	12602643	22437144
2158	12608317	22431008
2159	12613832	22424590
2160	12619337	22418156
2161	12624965	22411942
2162	12631144	22406705
2163	12637374	22401556
2164	12643464	22396160
2165	12648853	22389521
2166	12654222	22382849
2167	12659787	22376524
2168	12665436	22370349
2169	12671149	22364287
2170	12676596	22357755
2171	12682086	22351302
2172	12687596	22344884
2173	12693297	22338801
2174	12698772	22332324
2175	12704305	22325948
2176	12709922	22319722
2177	12715628	22313651
2178	12721318	22307552
2179	12726817	22301121
2180	12732766	22295477
2181	12739457	22291131
2182	12745872	22286300
2183	12752682	22282159
2184	12758930	22277034
2185	12764688	22271052
2186	12770122	22264506
2187	12775669	22258159
2188	12784509	22257544
2189	12794242	22258476
2190	12801214	22254598
2191	12807438	22249418
2192	12815302	22247084
2193	12822569	22243709
2194	12829902	22240445
2195	12836688	22236230
2196	12843704	22232411
2197	12851160	22229350
2198	12857864	22224985
2199	12864656	22220771
2200	12871321	22216333
2201	12877790	22211557
2202	12884409	22207037
2203	12891136	22202701
2204	12897163	22197158
2205	12903692	22192479
2206	12910478	22188240
2207	12916841	22183271
2208	12922993	22177940
2209	12929553	22173306
2210	12936007	22168489
2211	12942603	22163915
2212	12949365	22159623
2213	12956335	22155685
2214	12964122	22153139
2215	12971243	22149452
2216	12977700	22144628
2217	12984030	22139586
2218	12990538	22134847
2219	12996834	22129744
2220	13002921	22124287
2221	13009448	22119574
2222	13016155	22115169
2223	13022331	22109857
2224	13028788	22105023
2225	13036272	22101928
2226	13043171	22097838
2227	13049605	22092957
2228	13056100	22088180
2229	13062515	22083265
2230	13069162	22078742
2231	13075603	22073867
2232	13082025	22068961
2233	13088518	22064172
2234	13094817	22059054
2235	13101215	22054102
2236	13107694	22049286
2237	13114310	22044699
2238	13120596	22039555
2239	13126949	22034522
2240	13133240	22029384
2241	13139450	22024110
2242	13145724	22018942
2243	13151873	22013564
2244	13158062	22008252
2245	13164307	22003031
2246	13170755	21998150
2247	13177157	21993191
2248	13183577	21988260
2249	13189921	21983202
2250	13196071	21977819
2251	13202245	21972476
2252	13208437	21967161
2253	13214658	21961894
2254	13220448	21955911
2255	13226405	21950204
2256	13233651	21946635
2257	13241548	21944142
2258	13249079	21941039
2259	13256202	21937254
2260	13263366	21933537
2261	13270553	21929853
2262	13277625	21925976
2263	13285436	21923317
2264	13293416	21920932
2265	13301044	21917961
2266	13307497	21913052
2267	13314043	21908293
2268	13320668	21903664
2269	13327301	21899045
2270	13334361	21895127
2271	13340646	21889934
2272	13347049	21884933
2273	13354007	21880840
2274	13360257	21875585
2275	13366595	21870474
2276	13372771	21865098
2277	13379301	21860298
2278	13385782	21855417
2279	13392223	21850469
2280	13398480	21845221
2281	13404724	21839950
2282	13411652	21835791
2283	13417780	21830329
2284	13423861	21824789
2285	13429792	21819006
2286	13435679	21813151
2287	13441726	21807556
2288	13447911	21802183
2289	13453752	21796254
2290	13459730	21790545
2291	13465847	21785062
2292	13472128	21779842
2293	13478033	21774015
2294	13484534	21769151
2295	13490722	21763779
2296	13496920	21758422
2297	13502933	21752766
2298	13508975	21747158
2299	13514954	21741447
2300	13520961	21735783
2301	13527038	21730230
2302	13533499	21725292
2303	13539685	21719912
2304	13545626	21714138
2305	13551785	21708714
2306	13557920	21703250
2307	13564104	21697866
2308	13570109	21692193
2309	13576078	21686463
2310	13581743	21680248
2311	13587830	21674704
2312	13593841	21669041
2313	13599836	21663352
2314	13606110	21658106
2315	13612029	21652295
2316	13618307	21647054
2317	13624749	21642074
2318	13631535	21637637
2319	13638015	21632714
2320	13644549	21627874
2321	13651242	21623286
2322	13657699	21618322
2323	13663941	21613015
2324	13670433	21608105
2325	13676753	21602920
2326	13683107	21597789
2327	13689290	21592385
2328	13695643	21587250
2329	13701390	21581159
2330	13707091	21574996
2331	13712955	21569091
2332	13718619	21562871
2333	13724211	21556537
2334	13729628	21549930
2335	13735040	21543317
2336	13740576	21536898
2337	13746175	21530579
2338	13751787	21524280
2339	13757378	21517950
2340	13762812	21511376
2341	13768480	21505167
2342	13774199	21499038
2343	13779730	21492616
2344	13785214	21486122
2345	13790767	21479737
2346	13796131	21473058
2347	13801844	21466923
2348	13807579	21460823
2349	13813589	21455149
2350	13819781	21449758
2351	13825908	21444265
2352	13832383	21439312
2353	13838907	21434433
2354	13845302	21429353
2355	13851648	21424195
2356	13857538	21418333
2357	13863497	21412577
2358	13869305	21406587
2359	13875135	21400633
2360	13880988	21394713
2361	13886906	21388893
2362	13892736	21382938
2363	13898890	21377482
2364	13904713	21371514
2365	13910379	21365308
2366	13916199	21359337
2367	13922027	21353380
2368	13927948	21347565
2369	13933978	21341916
2370	13939510	21335505
2371	13945587	21329928
2372	13951546	21324171
2373	13957426	21318294
2374	13963160	21312191
2375	13968909	21306114
2376	13974670	21300055
2377	13980281	21293767
2378	13986083	21287772
2379	13991769	21281598
2380	13997358	21275279
2381	14002931	21268935
2382	14008836	21263098
2383	14014679	21257165
2384	14020363	21250991
2385	14025869	21244548
2386	14031602	21238449
2387	14037315	21232320
2388	14042858	21225935
2389	14048712	21220021
2390	14054259	21213643
2391	14059713	21207126
2392	14065147	21200579
2393	14070831	21194410
2394	14076341	21187979
2395	14081968	21181725
2396	14087538	21175386
2397	14093023	21168919
2398	14098553	21162522
2399	14104303	21156455
2400	14110093	21150448
2401	14115913	21144486
2402	14121360	21137967
2403	14126879	21131555
2404	14132344	21125063
2405	14137979	21118827
2406	14144213	21113485
2407	14149869	21107279
2408	14155702	21101339
2409	14161379	21095166
2410	14167754	21090034
2411	14173481	21083935
2412	14178799	21077229
2413	14184319	21070824
2414	14190002	21064662
2415	14195903	21058823
2416	14201851	21053055
2417	14207587	21046972
2418	14213336	21040909
2419	14218921	21034602
2420	14224632	21028484
2421	14230557	21022682
2422	14236563	21016998
2423	14242292	21010906
2424	14248225	21005115
2425	14254134	20999290
2426	14260167	20993646
2427	14266123	20987888
2428	14272010	20982029
2429	14277698	20975877
2430	14283289	20969585
2431	14289216	20963784
2432	14294988	20957757
2433	14300712	20951660
2434	14306438	20945566
2435	14312565	20940058
2436	14318572	20934375
2437	14324228	20928179
2438	14329850	20921933
2439	14335440	20915643
2440	14341055	20909388
2441	14346624	20903066
2442	14352681	20897457
2443	14358311	20891225
2444	14363945	20885000
2445	14369583	20878782
2446	14375424	20872857
2447	14381072	20866654
2448	14386581	20860249
2449	14392270	20854106
2450	14397830	20847776
2451	14403669	20841850
2452	14409505	20835922
2453	14415219	20829816
2454	14420869	20823617
2455	14426886	20817950
2456	14433223	20812743
2457	14439494	20807440
2458	14445550	20801827
2459	14451203	20795633
2460	14456768	20789314
2461	14462381	20783065
2462	14468114	20776987
2463	14473872	20770946
2464	14479551	20764792
2465	14485363	20758830
2466	14491260	20752988
2467	14497141	20747124
2468	14502793	20740933
2469	14508387	20734659
2470	14514074	20728518
2471	14519724	20722325
2472	14525265	20715977
2473	14531033	20709953
2474	14536643	20703704
2475	14542103	20697242
2476	14547720	20691004
2477	14553408	20684868
2478	14559362	20679110
2479	14565136	20673097
2480	14570700	20666786
2481	14576404	20660672
2482	14581988	20654391
2483	14587864	20648523
2484	14593701	20642599
2485	14599329	20636381
2486	14604794	20629933
2487	14610657	20624047
2488	14616742	20618475
2489	14622896	20612999
2490	14628865	20607261
2491	14634833	20601522
2492	14640421	20595249
2493	14646210	20589259
2494	14652063	20583359
2495	14657883	20577413
2496	14663355	20570979
2497	14669086	20564908
2498	14674773	20558776
2499	14680432	20552604
2500	14686020	20546335
2501	14691710	20540208
2502	14697077	20533631
2503	14702693	20527402
2504	14708336	20521211
2505	14714009	20515064
2506	14719458	20508602
2507	14725216	20502574
2508	14730950	20496512
2509	14736584	20490310
2510	14742219	20484110
2511	14747966	20478068
2512	14753413	20471608
2513	14758985	20465323
2514	14764747	20459302
2515	14770404	20453135
2516	14775998	20446882
2517	14781391	20440350
2518	14786950	20434050
2519	14792544	20427799
2520	14798338	20421823
2521	14803905	20415536
2522	14809495	20409281
2523	14815070	20403005
2524	14820622	20396697
2525	14826378	20390672
2526	14832072	20384561
2527	14837856	20378575
2528	14843371	20372218
2529	14849142	20366215
2530	14854919	20360219
2531	14860421	20353847
2532	14866087	20347700
2533	14871705	20341488
2534	14877121	20334999
2535	14882662	20328683
2536	14888348	20322565
2537	14894007	20316412
2538	14899545	20310093
2539	14904884	20303504
2540	14910508	20297304
2541	14916062	20291008
2542	14922048	20285301
2543	14927606	20279012
2544	14933223	20272804
2545	14938959	20266758
2546	14944575	20260548
2547	14950298	20254485
2548	14956073	20248493
2549	14961704	20242306
2550	14967330	20236112
2551	14972900	20229843
2552	14978520	20223642
2553	14984012	20217269
2554	14989582	20211002
2555	14994977	20204499
2556	15000316	20197923
2557	15005765	20191495
2558	15011477	20185421
2559	15016955	20179033
2560	15022451	20172670
2561	15028475	20167017
2562	15034473	20161328
2563	15040634	20155858
2564	15046284	20149703
2565	15051766	20143322
2566	15057390	20137133
2567	15063027	20130962
2568	15068560	20124652
2569	15074292	20118607
2570	15080045	20112593
2571	15085912	20106729
2572	15091645	20100687
2573	15097431	20094717
2574	15103223	20088753
2575	15108830	20082544
2576	15114456	20076361
2577	15120164	20070288
2578	15126129	20064555
2579	15132143	20058887
2580	15137646	20052543
2581	15143288	20046382
2582	15149005	20040322
2583	15154717	20034255
2584	15160284	20027996
2585	15166009	20021947
2586	15171363	20015408
2587	15176883	20009090
2588	15182532	20002942
2589	15188137	19996736
2590	15193956	19990813
2591	15199532	19984571
2592	15205320	19978606
2593	15211051	19972568
2594	15216834	19966598
2595	15222774	19960833
2596	15228372	19954621
2597	15233687	19948038
2598	15238988	19941438
2599	15244514	19935134
2600	15250095	19928902
2601	15255840	19922884
2602	15261232	19916406
2603	15266895	19910283
2604	15272253	19903762
2605	15277611	19897242
2606	15283157	19890967
2607	15288690	19884677
2608	15294254	19878426
2609	15299787	19872137
2610	15305303	19865826
2611	15310992	19859740
2612	15316610	19853562
2613	15322163	19847301
2614	15327921	19841305
2615	15333566	19835164
2616	15339173	19828974
2617	15344813	19822826
2618	15350511	19816753
2619	15355934	19810327
2620	15361476	19804055
2621	15367011	19797775
2622	15372748	19791754
2623	15378248	19785429
2624	15383963	19779381
2625	15389692	19773352
2626	15395319	19767191
2627	15400634	19760631
2628	15406061	19754215
2629	15411587	19747927
2630	15417025	19741528
2631	15423502	19736457
2632	15429472	19730737
2633	15435326	19724870
2634	15440834	19718560
2635	15446721	19712736
2636	15452221	19706417
2637	15457756	19700143
2638	15463336	19693926
2639	15468862	19687642
2640	15474289	19681233
2641	15479731	19674843
2642	15485427	19668778
2643	15491103	19662686
2644	15496898	19656746
2645	15502394	19650428
2646	15508267	19644587
2647	15513992	19638558
